Action ID,Active,Orientation,Start Time,End Time,Last Time
G1A2: nod head,Active,Forward,2021-06-28 16:33:10.346185,2021-06-28 16:33:13.613954,0:00:03.267769
G1A2: nod head,Active,Backward,2021-06-28 16:33:20.327132,2021-06-28 16:33:23.188531,0:00:02.861399
G1A2: nod head,Passive,Forward,2021-06-28 16:33:35.646510,2021-06-28 16:33:37.855991,0:00:02.209481
G1A2: nod head,Passive,Backward,2021-06-28 16:33:44.156686,2021-06-28 16:33:46.807042,0:00:02.650356
G2A2: bow,Active,Forward,2021-06-28 16:34:13.481935,2021-06-28 16:34:16.717929,0:00:03.235994
G2A2: bow,Active,Backward,2021-06-28 16:34:21.993742,2021-06-28 16:34:24.849054,0:00:02.855312
G2A2: bow,Passive,Forward,2021-06-28 16:34:33.907713,2021-06-28 16:34:36.350515,0:00:02.442802
G2A2: bow,Passive,Backward,2021-06-28 16:34:42.148224,2021-06-28 16:34:44.689991,0:00:02.541767
G3A2: shake hands,Active,Forward,2021-06-28 16:35:35.061192,2021-06-28 16:35:37.601531,0:00:02.540339
G3A2: shake hands,Active,Backward,2021-06-28 16:35:45.668903,2021-06-28 16:35:48.266314,0:00:02.597411
G3A2: shake hands,Passive,Forward,2021-06-28 16:35:56.449652,2021-06-28 16:35:58.570860,0:00:02.121208
G3A2: shake hands,Passive,Backward,2021-06-28 16:36:04.070930,2021-06-28 16:36:06.877693,0:00:02.806763
G4A2: rock-paper-scissors,Active,Forward,2021-06-28 16:36:32.219603,2021-06-28 16:36:35.558619,0:00:03.339016
G4A2: rock-paper-scissors,Active,Backward,2021-06-28 16:36:45.133997,2021-06-28 16:36:48.486852,0:00:03.352855
G4A2: rock-paper-scissors,Passive,Forward,2021-06-28 16:36:56.288715,2021-06-28 16:36:59.426442,0:00:03.137727
G4A2: rock-paper-scissors,Passive,Backward,2021-06-28 16:37:05.175746,2021-06-28 16:37:08.109218,0:00:02.933472
G5A2: touch elbows,Active,Forward,2021-06-28 16:37:30.872970,2021-06-28 16:37:32.969737,0:00:02.096767
G5A2: touch elbows,Active,Backward,2021-06-28 16:37:42.702407,2021-06-28 16:37:44.325071,0:00:01.622664
G5A2: touch elbows,Passive,Forward,2021-06-28 16:37:51.017133,2021-06-28 16:37:53.625826,0:00:02.608693
G5A2: touch elbows,Passive,Backward,2021-06-28 16:37:57.535434,2021-06-28 16:37:59.391698,0:00:01.856264
G6A2: wave hand,Active,Forward,2021-06-28 16:38:11.508928,2021-06-28 16:38:13.412206,0:00:01.903278
G6A2: wave hand,Active,Backward,2021-06-28 16:38:18.692912,2021-06-28 16:38:20.516896,0:00:01.823984
G6A2: wave hand,Passive,Forward,2021-06-28 16:38:27.371513,2021-06-28 16:38:28.993843,0:00:01.622330
G6A2: wave hand,Passive,Backward,2021-06-28 16:38:34.300689,2021-06-28 16:38:36.520677,0:00:02.219988
G7A2: fist bumping,Active,Forward,2021-06-28 16:38:51.788257,2021-06-28 16:38:53.111389,0:00:01.323132
G7A2: fist bumping,Active,Backward,2021-06-28 16:38:57.967190,2021-06-28 16:38:59.667117,0:00:01.699927
G7A2: fist bumping,Passive,Forward,2021-06-28 16:39:06.129373,2021-06-28 16:39:07.869507,0:00:01.740134
G7A2: fist bumping,Passive,Backward,2021-06-28 16:39:13.710761,2021-06-28 16:39:15.170311,0:00:01.459550
G8A2: pat on back,Active,Forward,2021-06-28 16:40:17.879087,2021-06-28 16:40:20.482119,0:00:02.603032
G8A2: pat on back,Active,Backward,2021-06-28 16:40:26.120454,2021-06-28 16:40:28.347097,0:00:02.226643
G8A2: pat on back,Passive,Forward,2021-06-28 16:40:38.194405,2021-06-28 16:40:40.511414,0:00:02.317009
G8A2: pat on back,Passive,Backward,2021-06-28 16:40:45.770583,2021-06-28 16:40:48.039133,0:00:02.268550
G9A2: giving object,Active,Forward,2021-06-28 16:41:15.652309,2021-06-28 16:41:18.316018,0:00:02.663709
G9A2: giving object,Active,Backward,2021-06-28 16:41:23.774097,2021-06-28 16:41:26.323889,0:00:02.549792
