Action ID,Active,Orientation,Start Time,End Time,Last Time
G1A2: nod head,Active,Forward,2021-06-17 19:32:53.092321,2021-06-17 19:32:56.435264,0:00:03.342943
G1A2: nod head,Active,Backward,2021-06-17 19:33:02.369825,2021-06-17 19:33:05.851912,0:00:03.482087
G1A2: nod head,Passive,Forward,2021-06-17 19:33:12.531374,2021-06-17 19:33:15.882640,0:00:03.351266
G1A2: nod head,Passive,Backward,2021-06-17 19:33:22.031586,2021-06-17 19:33:25.219390,0:00:03.187804
G2A2: bow,Active,Forward,2021-06-17 19:33:43.005303,2021-06-17 19:33:46.235528,0:00:03.230225
G2A2: bow,Active,Backward,2021-06-17 19:33:51.386753,2021-06-17 19:33:54.705993,0:00:03.319240
G2A2: bow,Passive,Forward,2021-06-17 19:34:01.821664,2021-06-17 19:34:04.936850,0:00:03.115186
G2A2: bow,Passive,Backward,2021-06-17 19:34:08.517307,2021-06-17 19:34:11.631854,0:00:03.114547
G3A2: shake hands,Active,Forward,2021-06-17 19:34:29.151785,2021-06-17 19:34:32.455027,0:00:03.303242
G3A2: shake hands,Active,Backward,2021-06-17 19:34:35.368929,2021-06-17 19:34:38.601826,0:00:03.232897
G3A2: shake hands,Passive,Forward,2021-06-17 19:35:00.182732,2021-06-17 19:35:03.577679,0:00:03.394947
G3A2: shake hands,Passive,Backward,2021-06-17 19:35:11.885227,2021-06-17 19:35:15.212022,0:00:03.326795
G4A2: rock-paper-scissors,Active,Forward,2021-06-17 19:35:27.384654,2021-06-17 19:35:30.376932,0:00:02.992278
G4A2: rock-paper-scissors,Active,Backward,2021-06-17 19:35:36.085123,2021-06-17 19:35:39.619346,0:00:03.534223
G4A2: rock-paper-scissors,Passive,Forward,2021-06-17 19:35:47.117178,2021-06-17 19:35:50.585160,0:00:03.467982
G4A2: rock-paper-scissors,Passive,Backward,2021-06-17 19:35:58.111760,2021-06-17 19:36:02.099055,0:00:03.987295
G5A2: touch elbows,Active,Forward,2021-06-17 19:36:37.693752,2021-06-17 19:36:40.349879,0:00:02.656127
G5A2: touch elbows,Active,Backward,2021-06-17 19:36:43.740258,2021-06-17 19:36:46.823391,0:00:03.083133
G5A2: touch elbows,Passive,Forward,2021-06-17 19:37:00.048434,2021-06-17 19:37:03.100462,0:00:03.052028
G5A2: touch elbows,Passive,Backward,2021-06-17 19:37:06.684041,2021-06-17 19:37:09.305934,0:00:02.621893
G6A2: wave hand,Active,Forward,2021-06-17 19:37:18.716556,2021-06-17 19:37:21.429167,0:00:02.712611
G6A2: wave hand,Active,Backward,2021-06-17 19:37:26.497611,2021-06-17 19:37:29.617145,0:00:03.119534
G6A2: wave hand,Passive,Forward,2021-06-17 19:37:35.992474,2021-06-17 19:37:39.385012,0:00:03.392538
G6A2: wave hand,Passive,Backward,2021-06-17 19:37:42.499095,2021-06-17 19:37:45.319237,0:00:02.820142
G7A2: fist bumping,Active,Forward,2021-06-17 19:37:56.364742,2021-06-17 19:37:59.430562,0:00:03.065820
G7A2: fist bumping,Active,Backward,2021-06-17 19:38:02.290832,2021-06-17 19:38:05.022664,0:00:02.731832
G7A2: fist bumping,Passive,Forward,2021-06-17 19:38:09.001421,2021-06-17 19:38:11.657902,0:00:02.656481
G7A2: fist bumping,Passive,Backward,2021-06-17 19:38:14.985660,2021-06-17 19:38:18.092749,0:00:03.107089
G8A2: pat on back,Active,Forward,2021-06-17 19:38:37.617803,2021-06-17 19:38:40.527603,0:00:02.909800
G8A2: pat on back,Active,Backward,2021-06-17 19:38:47.843095,2021-06-17 19:38:51.055599,0:00:03.212504
G8A2: pat on back,Passive,Forward,2021-06-17 19:39:03.314962,2021-06-17 19:39:06.600768,0:00:03.285806
G8A2: pat on back,Passive,Backward,2021-06-17 19:39:12.557257,2021-06-17 19:39:15.751839,0:00:03.194582
