Action ID,Active,Orientation,Start Time,End Time,Last Time
G1A2: nod head,Active,Forward,2021-05-20 14:16:31.396169,2021-05-20 14:16:33.691224,0:00:02.295055
G1A2: nod head,Active,Forward,2021-05-20 14:16:41.983283,2021-05-20 14:16:44.094687,0:00:02.111404
G1A2: nod head,Active,Backward,2021-05-20 14:16:48.154587,2021-05-20 14:16:49.933172,0:00:01.778585
G1A2: nod head,Passive,Forward,2021-05-20 14:16:56.261211,2021-05-20 14:16:57.825438,0:00:01.564227
G1A2: nod head,Passive,Backward,2021-05-20 14:17:01.063829,2021-05-20 14:17:03.005869,0:00:01.942040
G2A2: bow,Active,Forward,2021-05-20 14:17:20.306347,2021-05-20 14:17:22.362915,0:00:02.056568
G2A2: bow,Active,Backward,2021-05-20 14:17:26.517718,2021-05-20 14:17:28.984987,0:00:02.467269
G2A2: bow,Passive,Forward,2021-05-20 14:17:35.865476,2021-05-20 14:17:38.119071,0:00:02.253595
G2A2: bow,Passive,Backward,2021-05-20 14:17:41.101862,2021-05-20 14:17:43.347105,0:00:02.245243
G3A2: shake hands,Active,Forward,2021-05-20 14:18:29.769299,2021-05-20 14:18:32.301900,0:00:02.532601
G3A2: shake hands,Active,Backward,2021-05-20 14:18:44.539067,2021-05-20 14:18:47.169945,0:00:02.630878
G3A2: shake hands,Passive,Forward,2021-05-20 14:18:59.068070,2021-05-20 14:19:01.657621,0:00:02.589551
G3A2: shake hands,Passive,Backward,2021-05-20 14:19:05.311065,2021-05-20 14:19:07.648365,0:00:02.337300
G4A2: rock-paper-scissors,Active,Forward,2021-05-20 14:19:26.308614,2021-05-20 14:19:29.734290,0:00:03.425676
G4A2: rock-paper-scissors,Active,Backward,2021-05-20 14:19:41.482866,2021-05-20 14:19:44.672628,0:00:03.189762
G4A2: rock-paper-scissors,Passive,Forward,2021-05-20 14:19:51.524319,2021-05-20 14:19:54.066489,0:00:02.542170
G4A2: rock-paper-scissors,Passive,Backward,2021-05-20 14:20:00.206546,2021-05-20 14:20:01.854591,0:00:01.648045
G4A2: rock-paper-scissors,Passive,Backward,2021-05-20 14:20:04.410971,2021-05-20 14:20:07.950961,0:00:03.539990
G5A2: touch elbows,Active,Forward,2021-05-20 14:20:28.521043,2021-05-20 14:20:31.246559,0:00:02.725516
G5A2: touch elbows,Active,Backward,2021-05-20 14:20:37.839953,2021-05-20 14:20:40.551212,0:00:02.711259
G5A2: touch elbows,Passive,Forward,2021-05-20 14:20:47.133117,2021-05-20 14:20:48.724625,0:00:01.591508
G5A2: touch elbows,Passive,Backward,2021-05-20 14:21:08.001208,2021-05-20 14:21:10.549710,0:00:02.548502
G6A2: wave hand,Active,Forward,2021-05-20 14:21:19.537737,2021-05-20 14:21:21.561140,0:00:02.023403
G6A2: wave hand,Active,Backward,2021-05-20 14:21:25.610114,2021-05-20 14:21:28.099805,0:00:02.489691
G6A2: wave hand,Passive,Forward,2021-05-20 14:21:35.087340,2021-05-20 14:21:37.431135,0:00:02.343795
G6A2: wave hand,Passive,Backward,2021-05-20 14:21:43.026512,2021-05-20 14:21:45.477020,0:00:02.450508
G7A2: fist bumping,Active,Forward,2021-05-20 14:22:04.336299,2021-05-20 14:22:06.541290,0:00:02.204991
G7A2: fist bumping,Active,Backward,2021-05-20 14:22:10.351812,2021-05-20 14:22:13.113648,0:00:02.761836
G7A2: fist bumping,Passive,Forward,2021-05-20 14:22:29.066397,2021-05-20 14:22:31.607725,0:00:02.541328
G7A2: fist bumping,Passive,Backward,2021-05-20 14:22:36.302795,2021-05-20 14:22:39.015861,0:00:02.713066
G8A2: pat on back,Active,Forward,2021-05-20 14:23:02.040504,2021-05-20 14:23:04.743151,0:00:02.702647
G8A2: pat on back,Active,Backward,2021-05-20 14:23:11.931148,2021-05-20 14:23:14.856659,0:00:02.925511
G8A2: pat on back,Passive,Forward,2021-05-20 14:23:23.480648,2021-05-20 14:23:26.119186,0:00:02.638538
G8A2: pat on back,Passive,Backward,2021-05-20 14:23:34.617391,2021-05-20 14:23:37.109216,0:00:02.491825
G9A2: giving object,Active,Forward,2021-05-20 14:24:02.745645,2021-05-20 14:24:05.067042,0:00:02.321397
G9A2: giving object,Active,Backward,2021-05-20 14:24:11.925682,2021-05-20 14:24:14.727520,0:00:02.801838
G9A2: giving object,Passive,Forward,2021-05-20 14:24:24.100162,2021-05-20 14:24:26.944460,0:00:02.844298
G9A2: giving object,Passive,Backward,2021-05-20 14:24:32.334316,2021-05-20 14:24:35.234726,0:00:02.900410
G10A2: exchange object,Active,Forward,2021-05-20 14:25:29.987320,2021-05-20 14:25:33.240895,0:00:03.253575
G10A2: exchange object,Active,Backward,2021-05-20 14:25:37.477818,2021-05-20 14:25:40.625086,0:00:03.147268
G10A2: exchange object,Passive,Forward,2021-05-20 14:25:52.306175,2021-05-20 14:25:55.513113,0:00:03.206938
G10A2: exchange object,Passive,Backward,2021-05-20 14:26:08.982410,2021-05-20 14:26:12.555545,0:00:03.573135
G11A2: clapping; hushing,Active,Forward,2021-05-20 14:26:35.885709,2021-05-20 14:26:38.074385,0:00:02.188676
G11A2: clapping; hushing,Active,Backward,2021-05-20 14:26:42.106561,2021-05-20 14:26:44.204441,0:00:02.097880
G11A2: clapping; hushing,Passive,Forward,2021-05-20 14:26:56.776220,2021-05-20 14:26:58.939846,0:00:02.163626
G11A2: clapping; hushing,Passive,Backward,2021-05-20 14:27:03.185029,2021-05-20 14:27:06.086205,0:00:02.901176
G11A2: clapping; hushing,Passive,Backward,2021-05-20 14:27:11.986778,2021-05-20 14:27:14.093252,0:00:02.106474
G12A2: drink water; brush teeth,Active,Forward,2021-05-20 14:28:10.191790,2021-05-20 14:28:14.379767,0:00:04.187977
G12A2: drink water; brush teeth,Active,Backward,2021-05-20 14:28:21.276676,2021-05-20 14:28:26.093893,0:00:04.817217
G12A2: drink water; brush teeth,Passive,Forward,2021-05-20 14:28:40.426636,2021-05-20 14:28:44.515940,0:00:04.089304
G12A2: drink water; brush teeth,Passive,Backward,2021-05-20 14:28:50.219630,2021-05-20 14:28:54.473326,0:00:04.253696
G13A2: stand up; jump up,Active,Forward,2021-05-20 14:29:25.232987,2021-05-20 14:29:27.306241,0:00:02.073254
G13A2: stand up; jump up,Active,Backward,2021-05-20 14:29:37.876738,2021-05-20 14:29:39.860007,0:00:01.983269
G13A2: stand up; jump up,Passive,Forward,2021-05-20 14:29:51.595148,2021-05-20 14:29:53.783432,0:00:02.188284
G13A2: stand up; jump up,Passive,Backward,2021-05-20 14:30:04.302976,2021-05-20 14:30:06.679608,0:00:02.376632
G14A2: take off a hat; play a phone,Active,Forward,2021-05-20 14:30:35.343114,2021-05-20 14:30:38.351246,0:00:03.008132
G14A2: take off a hat; play a phone,Active,Backward,2021-05-20 14:30:44.899124,2021-05-20 14:30:47.620148,0:00:02.721024
G14A2: take off a hat; play a phone,Passive,Forward,2021-05-20 14:31:00.090743,2021-05-20 14:31:03.287231,0:00:03.196488
G14A2: take off a hat; play a phone,Passive,Backward,2021-05-20 14:31:09.802445,2021-05-20 14:31:12.957977,0:00:03.155532
G15A2: take a selfie; wipe face,Active,Forward,2021-05-20 14:31:47.722394,2021-05-20 14:31:52.008876,0:00:04.286482
G15A2: take a selfie; wipe face,Active,Backward,2021-05-20 14:32:00.303908,2021-05-20 14:32:04.810430,0:00:04.506522
G15A2: take a selfie; wipe face,Passive,Forward,2021-05-20 14:32:28.006558,2021-05-20 14:32:34.368797,0:00:06.362239
G15A2: take a selfie; wipe face,Passive,Forward,2021-05-20 14:32:40.760731,2021-05-20 14:32:45.145657,0:00:04.384926
G15A2: take a selfie; wipe face,Passive,Backward,2021-05-20 14:32:50.961877,2021-05-20 14:32:55.593824,0:00:04.631947
G16A2: cross hands in front; throat-slitting,Active,Forward,2021-05-20 14:33:23.808048,2021-05-20 14:33:26.512408,0:00:02.704360
G16A2: cross hands in front; throat-slitting,Active,Backward,2021-05-20 14:33:31.921203,2021-05-20 14:33:34.674888,0:00:02.753685
G16A2: cross hands in front; throat-slitting,Passive,Forward,2021-05-20 14:33:57.090614,2021-05-20 14:33:59.410122,0:00:02.319508
G16A2: cross hands in front; throat-slitting,Passive,Backward,2021-05-20 14:34:04.728486,2021-05-20 14:34:07.287093,0:00:02.558607
G17A2: crawling; open bottle,Active,Forward,2021-05-20 14:34:52.561903,2021-05-20 14:34:55.446452,0:00:02.884549
G17A2: crawling; open bottle,Active,Backward,2021-05-20 14:35:04.618359,2021-05-20 14:35:09.469489,0:00:04.851130
G17A2: crawling; open bottle,Passive,Forward,2021-05-20 14:35:38.860619,2021-05-20 14:35:43.915525,0:00:05.054906
G17A2: crawling; open bottle,Passive,Backward,2021-05-20 14:35:50.442119,2021-05-20 14:35:54.604390,0:00:04.162271
G18A2: sneeze; yawn,Active,Forward,2021-05-20 14:36:17.111021,2021-05-20 14:36:20.536980,0:00:03.425959
