Action ID,Active,Orientation,Start Time,End Time,Last Time
G1A2: nod head,Active,Forward,2021-06-27 17:22:10.176655,2021-06-27 17:22:14.155208,0:00:03.978553
G1A2: nod head,Active,Backward,2021-06-27 17:22:20.095028,2021-06-27 17:22:22.765710,0:00:02.670682
G1A2: nod head,Passive,Forward,2021-06-27 17:22:30.766341,2021-06-27 17:22:33.295109,0:00:02.528768
G1A2: nod head,Passive,Backward,2021-06-27 17:22:37.226659,2021-06-27 17:22:39.681761,0:00:02.455102
G2A2: bow,Active,Forward,2021-06-27 17:23:47.811230,2021-06-27 17:23:50.936167,0:00:03.124937
G2A2: bow,Active,Backward,2021-06-27 17:23:55.006976,2021-06-27 17:23:58.040449,0:00:03.033473
G2A2: bow,Passive,Forward,2021-06-27 17:24:03.467893,2021-06-27 17:24:06.656442,0:00:03.188549
G2A2: bow,Passive,Backward,2021-06-27 17:24:10.563671,2021-06-27 17:24:13.880487,0:00:03.316816
G3A2: shake hands,Active,Forward,2021-06-27 17:24:22.512885,2021-06-27 17:24:25.995416,0:00:03.482531
G3A2: shake hands,Active,Backward,2021-06-27 17:24:37.097852,2021-06-27 17:24:40.495226,0:00:03.397374
G3A2: shake hands,Passive,Forward,2021-06-27 17:24:48.682516,2021-06-27 17:24:52.064340,0:00:03.381824
G3A2: shake hands,Passive,Backward,2021-06-27 17:24:57.448828,2021-06-27 17:25:00.447526,0:00:02.998698
G4A2: rock-paper-scissors,Active,Forward,2021-06-27 17:25:12.046321,2021-06-27 17:25:16.517398,0:00:04.471077
G4A2: rock-paper-scissors,Active,Backward,2021-06-27 17:25:20.573001,2021-06-27 17:25:25.081759,0:00:04.508758
G4A2: rock-paper-scissors,Passive,Forward,2021-06-27 17:25:33.061536,2021-06-27 17:25:37.804983,0:00:04.743447
G4A2: rock-paper-scissors,Passive,Backward,2021-06-27 17:25:41.683387,2021-06-27 17:25:45.636810,0:00:03.953423
G5A2: touch elbows,Active,Forward,2021-06-27 17:25:54.365061,2021-06-27 17:25:57.275340,0:00:02.910279
G5A2: touch elbows,Active,Backward,2021-06-27 17:26:00.408459,2021-06-27 17:26:03.185127,0:00:02.776668
G5A2: touch elbows,Passive,Forward,2021-06-27 17:26:07.838462,2021-06-27 17:26:10.221276,0:00:02.382814
G5A2: touch elbows,Passive,Backward,2021-06-27 17:26:17.701902,2021-06-27 17:26:20.280866,0:00:02.578964
G6A2: wave hand,Active,Forward,2021-06-27 17:26:28.817748,2021-06-27 17:26:31.302115,0:00:02.484367
G6A2: wave hand,Active,Backward,2021-06-27 17:26:34.994882,2021-06-27 17:26:37.458502,0:00:02.463620
G6A2: wave hand,Passive,Forward,2021-06-27 17:26:41.226935,2021-06-27 17:26:43.656978,0:00:02.430043
G6A2: wave hand,Passive,Backward,2021-06-27 17:26:47.115561,2021-06-27 17:26:49.578541,0:00:02.462980
G7A2: fist bumping,Active,Forward,2021-06-27 17:27:02.996059,2021-06-27 17:27:05.276125,0:00:02.280066
G7A2: fist bumping,Active,Backward,2021-06-27 17:27:08.331051,2021-06-27 17:27:10.754729,0:00:02.423678
G7A2: fist bumping,Passive,Forward,2021-06-27 17:27:14.064116,2021-06-27 17:27:16.384294,0:00:02.320178
G7A2: fist bumping,Passive,Backward,2021-06-27 17:27:18.983879,2021-06-27 17:27:21.144886,0:00:02.161007
G8A2: pat on back,Active,Forward,2021-06-27 17:27:47.364069,2021-06-27 17:27:49.909206,0:00:02.545137
G8A2: pat on back,Active,Backward,2021-06-27 17:27:54.403072,2021-06-27 17:27:56.814311,0:00:02.411239
G8A2: pat on back,Passive,Forward,2021-06-27 17:28:05.592184,2021-06-27 17:28:08.146777,0:00:02.554593
G8A2: pat on back,Passive,Backward,2021-06-27 17:28:10.963331,2021-06-27 17:28:13.669543,0:00:02.706212
G9A2: giving object,Active,Forward,2021-06-27 17:28:29.708824,2021-06-27 17:28:32.056098,0:00:02.347274
G9A2: giving object,Active,Backward,2021-06-27 17:28:37.116217,2021-06-27 17:28:40.518675,0:00:03.402458
G9A2: giving object,Passive,Forward,2021-06-27 17:28:44.453649,2021-06-27 17:28:47.014219,0:00:02.560570
G9A2: giving object,Passive,Backward,2021-06-27 17:28:51.670829,2021-06-27 17:28:54.261927,0:00:02.591098
G10A2: exchange object,Active,Forward,2021-06-27 17:29:11.055412,2021-06-27 17:29:13.897252,0:00:02.841840
G10A2: exchange object,Active,Backward,2021-06-27 17:29:17.538087,2021-06-27 17:29:20.145494,0:00:02.607407
G10A2: exchange object,Passive,Forward,2021-06-27 17:29:24.212442,2021-06-27 17:29:27.275078,0:00:03.062636
G10A2: exchange object,Passive,Backward,2021-06-27 17:29:30.066837,2021-06-27 17:29:33.327728,0:00:03.260891
G11A2: clapping; hushing,Active,Forward,2021-06-27 17:29:56.562443,2021-06-27 17:29:59.491169,0:00:02.928726
G11A2: clapping; hushing,Active,Backward,2021-06-27 17:30:03.989072,2021-06-27 17:30:07.202151,0:00:03.213079
G11A2: clapping; hushing,Passive,Forward,2021-06-27 17:30:12.984239,2021-06-27 17:30:16.460333,0:00:03.476094
G11A2: clapping; hushing,Passive,Backward,2021-06-27 17:30:19.254913,2021-06-27 17:30:22.265057,0:00:03.010144
G12A2: drink water; brush teeth,Active,Forward,2021-06-27 17:30:43.600585,2021-06-27 17:30:46.887503,0:00:03.286918
G12A2: drink water; brush teeth,Active,Backward,2021-06-27 17:30:50.999457,2021-06-27 17:30:54.366796,0:00:03.367339
G12A2: drink water; brush teeth,Passive,Forward,2021-06-27 17:30:59.950525,2021-06-27 17:31:03.682400,0:00:03.731875
G12A2: drink water; brush teeth,Passive,Backward,2021-06-27 17:31:07.382555,2021-06-27 17:31:11.231716,0:00:03.849161
G13A2: stand up; jump up,Active,Forward,2021-06-27 17:31:41.396649,2021-06-27 17:31:44.100468,0:00:02.703819
G13A2: stand up; jump up,Active,Backward,2021-06-27 17:31:51.465525,2021-06-27 17:31:53.865442,0:00:02.399917
G13A2: stand up; jump up,Passive,Forward,2021-06-27 17:32:03.013545,2021-06-27 17:32:05.408820,0:00:02.395275
G13A2: stand up; jump up,Passive,Backward,2021-06-27 17:32:14.076535,2021-06-27 17:32:16.237474,0:00:02.160939
G14A2: take off a hat; play a phone,Active,Forward,2021-06-27 17:32:58.542863,2021-06-27 17:33:01.272721,0:00:02.729858
G14A2: take off a hat; play a phone,Active,Backward,2021-06-27 17:33:06.304291,2021-06-27 17:33:08.775384,0:00:02.471093
G14A2: take off a hat; play a phone,Passive,Forward,2021-06-27 17:33:15.378757,2021-06-27 17:33:18.304521,0:00:02.925764
G14A2: take off a hat; play a phone,Passive,Backward,2021-06-27 17:33:23.177753,2021-06-27 17:33:26.162252,0:00:02.984499
G15A2: take a selfie; wipe face,Active,Forward,2021-06-27 17:33:44.553637,2021-06-27 17:33:50.146027,0:00:05.592390
G15A2: take a selfie; wipe face,Active,Backward,2021-06-27 17:33:53.925321,2021-06-27 17:33:58.767005,0:00:04.841684
G15A2: take a selfie; wipe face,Passive,Forward,2021-06-27 17:34:24.653322,2021-06-27 17:34:28.980820,0:00:04.327498
G15A2: take a selfie; wipe face,Passive,Backward,2021-06-27 17:34:33.356896,2021-06-27 17:34:39.186807,0:00:05.829911
G16A2: cross hands in front; throat-slitting,Active,Forward,2021-06-27 17:34:58.058448,2021-06-27 17:35:01.263894,0:00:03.205446
G16A2: cross hands in front; throat-slitting,Active,Backward,2021-06-27 17:35:05.689805,2021-06-27 17:35:08.296244,0:00:02.606439
G16A2: cross hands in front; throat-slitting,Passive,Forward,2021-06-27 17:35:14.630837,2021-06-27 17:35:17.584441,0:00:02.953604
G16A2: cross hands in front; throat-slitting,Passive,Backward,2021-06-27 17:35:20.064558,2021-06-27 17:35:22.512381,0:00:02.447823
G17A2: crawling; open bottle,Active,Forward,2021-06-27 17:35:45.656330,2021-06-27 17:35:50.799932,0:00:05.143602
G17A2: crawling; open bottle,Active,Backward,2021-06-27 17:35:57.086949,2021-06-27 17:36:00.877447,0:00:03.790498
G17A2: crawling; open bottle,Passive,Forward,2021-06-27 17:36:09.865478,2021-06-27 17:36:13.484412,0:00:03.618934
G17A2: crawling; open bottle,Passive,Backward,2021-06-27 17:36:27.002057,2021-06-27 17:36:31.284311,0:00:04.282254
G18A2: sneeze; yawn,Active,Forward,2021-06-27 17:36:46.197526,2021-06-27 17:36:49.680371,0:00:03.482845
G18A2: sneeze; yawn,Active,Backward,2021-06-27 17:36:53.612228,2021-06-27 17:36:57.197867,0:00:03.585639
G18A2: sneeze; yawn,Passive,Forward,2021-06-27 17:37:02.639798,2021-06-27 17:37:06.067557,0:00:03.427759
G18A2: sneeze; yawn,Passive,Backward,2021-06-27 17:37:15.070021,2021-06-27 17:37:18.466807,0:00:03.396786
G19A2: self-cutting with knife; take off headphone,Active,Forward,2021-06-27 17:37:52.456443,2021-06-27 17:37:55.643825,0:00:03.187382
G19A2: self-cutting with knife; take off headphone,Active,Backward,2021-06-27 17:38:01.563016,2021-06-27 17:38:04.534531,0:00:02.971515
G19A2: self-cutting with knife; take off headphone,Passive,Forward,2021-06-27 17:38:12.024498,2021-06-27 17:38:15.907531,0:00:03.883033
G19A2: self-cutting with knife; take off headphone,Passive,Backward,2021-06-27 17:38:20.468844,2021-06-27 17:38:23.794453,0:00:03.325609
G20A2: stretch oneself; flick hair,Active,Forward,2021-06-27 17:38:54.202756,2021-06-27 17:38:58.030311,0:00:03.827555
G20A2: stretch oneself; flick hair,Active,Forward,2021-06-27 17:39:06.343828,2021-06-27 17:39:09.680431,0:00:03.336603
G20A2: stretch oneself; flick hair,Active,Backward,2021-06-27 17:39:14.695667,2021-06-27 17:39:18.348039,0:00:03.652372
G20A2: stretch oneself; flick hair,Passive,Forward,2021-06-27 17:39:23.155593,2021-06-27 17:39:27.878322,0:00:04.722729
G20A2: stretch oneself; flick hair,Passive,Backward,2021-06-27 17:39:33.647530,2021-06-27 17:39:38.851047,0:00:05.203517
G21A2: thumb up; thumb down,Active,Forward,2021-06-27 17:39:56.741825,2021-06-27 17:39:59.094072,0:00:02.352247
G21A2: thumb up; thumb down,Active,Backward,2021-06-27 17:40:05.209607,2021-06-27 17:40:07.801645,0:00:02.592038
G21A2: thumb up; thumb down,Passive,Forward,2021-06-27 17:40:14.336843,2021-06-27 17:40:17.050890,0:00:02.714047
G21A2: thumb up; thumb down,Passive,Forward,2021-06-27 17:40:36.760283,2021-06-27 17:40:39.311784,0:00:02.551501
G21A2: thumb up; thumb down,Passive,Backward,2021-06-27 17:40:43.458121,2021-06-27 17:40:46.346025,0:00:02.887904
G22A2: make ok sign; make victory sign,Active,Forward,2021-06-27 17:40:56.989075,2021-06-27 17:40:59.336986,0:00:02.347911
G22A2: make ok sign; make victory sign,Active,Backward,2021-06-27 17:41:02.381206,2021-06-27 17:41:04.384134,0:00:02.002928
G22A2: make ok sign; make victory sign,Passive,Forward,2021-06-27 17:41:09.077727,2021-06-27 17:41:11.526467,0:00:02.448740
G22A2: make ok sign; make victory sign,Passive,Backward,2021-06-27 17:41:14.388014,2021-06-27 17:41:16.724446,0:00:02.336432
G23A2: cutting nails; cutting paper,Active,Forward,2021-06-27 17:41:49.478832,2021-06-27 17:41:53.902592,0:00:04.423760
G23A2: cutting nails; cutting paper,Active,Backward,2021-06-27 17:41:59.156242,2021-06-27 17:42:03.744835,0:00:04.588593
G23A2: cutting nails; cutting paper,Passive,Forward,2021-06-27 17:42:12.272240,2021-06-27 17:42:17.537947,0:00:05.265707
G23A2: cutting nails; cutting paper,Passive,Backward,2021-06-27 17:42:21.262253,2021-06-27 17:42:26.106429,0:00:04.844176
G24A2: squat down; toss a coin,Active,Forward,2021-06-27 17:42:57.964649,2021-06-27 17:43:00.372162,0:00:02.407513
G24A2: squat down; toss a coin,Active,Backward,2021-06-27 17:43:05.776847,2021-06-27 17:43:08.234064,0:00:02.457217
G24A2: squat down; toss a coin,Passive,Forward,2021-06-27 17:43:18.513685,2021-06-27 17:43:20.849815,0:00:02.336130
G24A2: squat down; toss a coin,Passive,Backward,2021-06-27 17:43:24.798490,2021-06-27 17:43:27.547764,0:00:02.749274
G24A2: squat down; toss a coin,Passive,Backward,2021-06-27 17:43:33.727805,2021-06-27 17:43:35.791393,0:00:02.063588
G25A2: fold paper; ball up paper,Active,Forward,2021-06-27 17:44:03.447558,2021-06-27 17:44:08.228321,0:00:04.780763
G25A2: fold paper; ball up paper,Active,Backward,2021-06-27 17:44:17.051938,2021-06-27 17:44:20.949308,0:00:03.897370
G25A2: fold paper; ball up paper,Passive,Forward,2021-06-27 17:44:29.018067,2021-06-27 17:44:32.128158,0:00:03.110091
G25A2: fold paper; ball up paper,Passive,Backward,2021-06-27 17:44:40.185744,2021-06-27 17:44:44.791704,0:00:04.605960
G26A2: play magic cube; surrender,Active,Forward,2021-06-27 17:45:09.616430,2021-06-27 17:45:13.223823,0:00:03.607393
G26A2: play magic cube; surrender,Active,Backward,2021-06-27 17:45:19.192493,2021-06-27 17:45:23.308424,0:00:04.115931
G26A2: play magic cube; surrender,Passive,Forward,2021-06-27 17:45:41.018134,2021-06-27 17:45:44.667326,0:00:03.649192
G26A2: play magic cube; surrender,Passive,Backward,2021-06-27 17:45:48.843202,2021-06-27 17:45:52.081733,0:00:03.238531
G27A2: apply cream on face; apply cream on hand,Active,Forward,2021-06-27 17:46:13.059271,2021-06-27 17:46:19.543528,0:00:06.484257
G27A2: apply cream on face; apply cream on hand,Active,Backward,2021-06-27 17:46:26.454420,2021-06-27 17:46:34.245618,0:00:07.791198
G27A2: apply cream on face; apply cream on hand,Passive,Forward,2021-06-27 17:46:40.919443,2021-06-27 17:46:48.132491,0:00:07.213048
