Action ID,Active,Orientation,Start Time,End Time,Last Time
G1A2: nod head,Active,Forward,2021-06-26 14:26:59.298986,2021-06-26 14:27:02.138288,0:00:02.839302
G1A2: nod head,Active,Backward,2021-06-26 14:27:05.758639,2021-06-26 14:27:08.583585,0:00:02.824946
G1A2: nod head,Passive,Forward,2021-06-26 14:27:14.983441,2021-06-26 14:27:18.066253,0:00:03.082812
G1A2: nod head,Passive,Backward,2021-06-26 14:27:21.526977,2021-06-26 14:27:24.134204,0:00:02.607227
G2A2: bow,Active,Forward,2021-06-26 14:27:46.692537,2021-06-26 14:27:49.179511,0:00:02.486974
G2A2: bow,Active,Backward,2021-06-26 14:27:52.513271,2021-06-26 14:27:55.240278,0:00:02.727007
G2A2: bow,Passive,Forward,2021-06-26 14:27:59.768538,2021-06-26 14:28:02.343735,0:00:02.575197
G2A2: bow,Passive,Backward,2021-06-26 14:28:06.587769,2021-06-26 14:28:09.231159,0:00:02.643390
G3A2: shake hands,Active,Forward,2021-06-26 14:28:20.388666,2021-06-26 14:28:22.923381,0:00:02.534715
G3A2: shake hands,Active,Backward,2021-06-26 14:28:25.915953,2021-06-26 14:28:28.761214,0:00:02.845261
G3A2: shake hands,Passive,Forward,2021-06-26 14:28:30.865119,2021-06-26 14:28:33.312726,0:00:02.447607
G3A2: shake hands,Passive,Backward,2021-06-26 14:28:35.234061,2021-06-26 14:28:37.243583,0:00:02.009522
G4A2: rock-paper-scissors,Active,Forward,2021-06-26 14:28:52.682497,2021-06-26 14:28:58.088877,0:00:05.406380
G4A2: rock-paper-scissors,Active,Backward,2021-06-26 14:29:00.815989,2021-06-26 14:29:06.944198,0:00:06.128209
G4A2: rock-paper-scissors,Passive,Forward,2021-06-26 14:29:10.124852,2021-06-26 14:29:16.349115,0:00:06.224263
G4A2: rock-paper-scissors,Passive,Backward,2021-06-26 14:29:18.900332,2021-06-26 14:29:25.177051,0:00:06.276719
G5A2: touch elbows,Active,Forward,2021-06-26 14:29:37.640703,2021-06-26 14:29:40.592018,0:00:02.951315
G5A2: touch elbows,Active,Backward,2021-06-26 14:29:46.093732,2021-06-26 14:29:48.835882,0:00:02.742150
G5A2: touch elbows,Passive,Forward,2021-06-26 14:30:16.451139,2021-06-26 14:30:19.163648,0:00:02.712509
G5A2: touch elbows,Passive,Backward,2021-06-26 14:30:21.250672,2021-06-26 14:30:23.852009,0:00:02.601337
G6A2: wave hand,Active,Forward,2021-06-26 14:30:42.667013,2021-06-26 14:30:45.043422,0:00:02.376409
G6A2: wave hand,Active,Backward,2021-06-26 14:30:47.356119,2021-06-26 14:30:50.021369,0:00:02.665250
G6A2: wave hand,Passive,Forward,2021-06-26 14:30:53.709365,2021-06-26 14:30:56.436397,0:00:02.727032
G6A2: wave hand,Passive,Backward,2021-06-26 14:30:58.845380,2021-06-26 14:31:01.484671,0:00:02.639291
G7A2: fist bumping,Active,Forward,2021-06-26 14:31:12.555290,2021-06-26 14:31:15.225774,0:00:02.670484
G7A2: fist bumping,Active,Backward,2021-06-26 14:31:17.729796,2021-06-26 14:31:20.807550,0:00:03.077754
G7A2: fist bumping,Passive,Forward,2021-06-26 14:31:23.670773,2021-06-26 14:31:25.719054,0:00:02.048281
G7A2: fist bumping,Passive,Backward,2021-06-26 14:31:28.485732,2021-06-26 14:31:30.664223,0:00:02.178491
G8A2: pat on back,Active,Forward,2021-06-26 14:32:08.407218,2021-06-26 14:32:11.581299,0:00:03.174081
G8A2: pat on back,Active,Backward,2021-06-26 14:32:14.459600,2021-06-26 14:32:17.554511,0:00:03.094911
G8A2: pat on back,Passive,Forward,2021-06-26 14:32:30.189176,2021-06-26 14:32:33.171874,0:00:02.982698
G8A2: pat on back,Passive,Backward,2021-06-26 14:32:35.884210,2021-06-26 14:32:38.929696,0:00:03.045486
G9A2: giving object,Active,Forward,2021-06-26 14:32:52.034343,2021-06-26 14:32:54.779563,0:00:02.745220
G9A2: giving object,Active,Backward,2021-06-26 14:32:58.551208,2021-06-26 14:33:00.775553,0:00:02.224345
G9A2: giving object,Passive,Forward,2021-06-26 14:33:04.196679,2021-06-26 14:33:06.654111,0:00:02.457432
G9A2: giving object,Passive,Backward,2021-06-26 14:33:12.207164,2021-06-26 14:33:15.244067,0:00:03.036903
G10A2: exchange object,Active,Forward,2021-06-26 14:33:29.375542,2021-06-26 14:33:31.799866,0:00:02.424324
G10A2: exchange object,Active,Backward,2021-06-26 14:33:34.909805,2021-06-26 14:33:37.820732,0:00:02.910927
G10A2: exchange object,Passive,Forward,2021-06-26 14:33:41.894940,2021-06-26 14:33:44.646277,0:00:02.751337
G10A2: exchange object,Passive,Backward,2021-06-26 14:33:46.927132,2021-06-26 14:33:49.861924,0:00:02.934792
G11A2: clapping; hushing,Active,Forward,2021-06-26 14:35:30.945914,2021-06-26 14:35:34.614729,0:00:03.668815
G11A2: clapping; hushing,Active,Backward,2021-06-26 14:35:37.308451,2021-06-26 14:35:40.491654,0:00:03.183203
G11A2: clapping; hushing,Passive,Forward,2021-06-26 14:35:49.310687,2021-06-26 14:35:52.373343,0:00:03.062656
G11A2: clapping; hushing,Passive,Backward,2021-06-26 14:35:55.052963,2021-06-26 14:35:57.771044,0:00:02.718081
G12A2: drink water; brush teeth,Active,Forward,2021-06-26 14:36:26.865189,2021-06-26 14:36:29.225997,0:00:02.360808
G12A2: drink water; brush teeth,Active,Forward,2021-06-26 14:36:35.141396,2021-06-26 14:36:40.221237,0:00:05.079841
G12A2: drink water; brush teeth,Active,Backward,2021-06-26 14:36:50.131866,2021-06-26 14:36:53.043687,0:00:02.911821
G12A2: drink water; brush teeth,Passive,Forward,2021-06-26 14:37:01.326905,2021-06-26 14:37:05.296052,0:00:03.969147
G12A2: drink water; brush teeth,Passive,Backward,2021-06-26 14:37:08.541362,2021-06-26 14:37:12.652946,0:00:04.111584
G13A2: stand up; jump up,Active,Forward,2021-06-26 14:37:46.039092,2021-06-26 14:37:48.533798,0:00:02.494706
G13A2: stand up; jump up,Active,Backward,2021-06-26 14:37:54.306480,2021-06-26 14:37:56.530866,0:00:02.224386
G13A2: stand up; jump up,Passive,Forward,2021-06-26 14:38:02.114992,2021-06-26 14:38:04.347414,0:00:02.232422
G13A2: stand up; jump up,Passive,Backward,2021-06-26 14:38:09.720163,2021-06-26 14:38:12.057647,0:00:02.337484
G14A2: take off a hat; play a phone,Active,Forward,2021-06-26 14:38:43.187285,2021-06-26 14:38:46.734810,0:00:03.547525
G14A2: take off a hat; play a phone,Active,Backward,2021-06-26 14:38:50.849555,2021-06-26 14:38:54.557274,0:00:03.707719
G14A2: take off a hat; play a phone,Passive,Forward,2021-06-26 14:39:05.001929,2021-06-26 14:39:08.611658,0:00:03.609729
G14A2: take off a hat; play a phone,Passive,Backward,2021-06-26 14:39:12.829421,2021-06-26 14:39:16.083624,0:00:03.254203
G15A2: take a selfie; wipe face,Active,Forward,2021-06-26 14:39:34.771276,2021-06-26 14:39:38.305739,0:00:03.534463
G15A2: take a selfie; wipe face,Active,Forward,2021-06-26 14:39:57.099540,2021-06-26 14:40:00.104896,0:00:03.005356
G15A2: take a selfie; wipe face,Active,Backward,2021-06-26 14:40:03.430504,2021-06-26 14:40:08.083478,0:00:04.652974
G15A2: take a selfie; wipe face,Passive,Forward,2021-06-26 14:40:13.683331,2021-06-26 14:40:17.307782,0:00:03.624451
G15A2: take a selfie; wipe face,Passive,Backward,2021-06-26 14:40:22.866891,2021-06-26 14:40:26.961182,0:00:04.094291
G15A2: take a selfie; wipe face,Passive,Backward,2021-06-26 14:40:31.372723,2021-06-26 14:40:34.506354,0:00:03.133631
G16A2: cross hands in front; throat-slitting,Active,Forward,2021-06-26 14:41:11.541048,2021-06-26 14:41:14.140260,0:00:02.599212
G16A2: cross hands in front; throat-slitting,Active,Backward,2021-06-26 14:41:16.954887,2021-06-26 14:41:19.619277,0:00:02.664390
G16A2: cross hands in front; throat-slitting,Passive,Forward,2021-06-26 14:41:24.489307,2021-06-26 14:41:26.971669,0:00:02.482362
G16A2: cross hands in front; throat-slitting,Passive,Backward,2021-06-26 14:41:32.967926,2021-06-26 14:41:35.439397,0:00:02.471471
G17A2: crawling; open bottle,Active,Forward,2021-06-26 14:42:14.638459,2021-06-26 14:42:18.139140,0:00:03.500681
G17A2: crawling; open bottle,Active,Backward,2021-06-26 14:42:26.499385,2021-06-26 14:42:30.877789,0:00:04.378404
G17A2: crawling; open bottle,Passive,Forward,2021-06-26 14:42:37.737101,2021-06-26 14:42:41.472379,0:00:03.735278
G17A2: crawling; open bottle,Passive,Backward,2021-06-26 14:42:45.156549,2021-06-26 14:42:48.266566,0:00:03.110017
G18A2: sneeze; yawn,Active,Forward,2021-06-26 14:43:08.013482,2021-06-26 14:43:12.250314,0:00:04.236832
G18A2: sneeze; yawn,Active,Backward,2021-06-26 14:43:16.781420,2021-06-26 14:43:20.592731,0:00:03.811311
G18A2: sneeze; yawn,Passive,Forward,2021-06-26 14:43:25.327400,2021-06-26 14:43:28.754193,0:00:03.426793
G18A2: sneeze; yawn,Passive,Backward,2021-06-26 14:43:31.627648,2021-06-26 14:43:34.777674,0:00:03.150026
G19A2: self-cutting with knife; take off headphone,Active,Forward,2021-06-26 14:44:13.177346,2021-06-26 14:44:16.691210,0:00:03.513864
G19A2: self-cutting with knife; take off headphone,Active,Backward,2021-06-26 14:44:22.456438,2021-06-26 14:44:25.406866,0:00:02.950428
G19A2: self-cutting with knife; take off headphone,Passive,Forward,2021-06-26 14:44:32.712703,2021-06-26 14:44:36.181047,0:00:03.468344
G19A2: self-cutting with knife; take off headphone,Passive,Backward,2021-06-26 14:44:42.466219,2021-06-26 14:44:45.384293,0:00:02.918074
G20A2: stretch oneself; flick hair,Active,Forward,2021-06-26 14:45:04.954753,2021-06-26 14:45:09.129827,0:00:04.175074
G20A2: stretch oneself; flick hair,Active,Backward,2021-06-26 14:45:12.398501,2021-06-26 14:45:16.438937,0:00:04.040436
G20A2: stretch oneself; flick hair,Passive,Forward,2021-06-26 14:45:34.498284,2021-06-26 14:45:38.116131,0:00:03.617847
G20A2: stretch oneself; flick hair,Passive,Backward,2021-06-26 14:45:41.017961,2021-06-26 14:45:44.748062,0:00:03.730101
G21A2: thumb up; thumb down,Active,Forward,2021-06-26 14:46:01.963823,2021-06-26 14:46:04.826540,0:00:02.862717
G21A2: thumb up; thumb down,Active,Backward,2021-06-26 14:46:07.248944,2021-06-26 14:46:09.443077,0:00:02.194133
G21A2: thumb up; thumb down,Passive,Forward,2021-06-26 14:46:13.960973,2021-06-26 14:46:16.312768,0:00:02.351795
G21A2: thumb up; thumb down,Passive,Backward,2021-06-26 14:46:18.665160,2021-06-26 14:46:20.810396,0:00:02.145236
G22A2: make ok sign; make victory sign,Active,Forward,2021-06-26 14:46:32.120001,2021-06-26 14:46:34.431464,0:00:02.311463
G22A2: make ok sign; make victory sign,Active,Backward,2021-06-26 14:46:37.038987,2021-06-26 14:46:39.080045,0:00:02.041058
G22A2: make ok sign; make victory sign,Passive,Forward,2021-06-26 14:46:43.184679,2021-06-26 14:46:45.696215,0:00:02.511536
G22A2: make ok sign; make victory sign,Passive,Backward,2021-06-26 14:46:47.929033,2021-06-26 14:46:50.113570,0:00:02.184537
G23A2: cutting nails; cutting paper,Active,Forward,2021-06-26 14:47:24.237432,2021-06-26 14:47:31.426344,0:00:07.188912
G23A2: cutting nails; cutting paper,Active,Backward,2021-06-26 14:47:35.237269,2021-06-26 14:47:38.666465,0:00:03.429196
G23A2: cutting nails; cutting paper,Passive,Forward,2021-06-26 14:47:47.680167,2021-06-26 14:47:52.538604,0:00:04.858437
G23A2: cutting nails; cutting paper,Passive,Backward,2021-06-26 14:47:55.935907,2021-06-26 14:48:00.541091,0:00:04.605184
G24A2: squat down; toss a coin,Active,Forward,2021-06-26 14:48:27.406692,2021-06-26 14:48:30.125756,0:00:02.719064
G24A2: squat down; toss a coin,Active,Backward,2021-06-26 14:48:33.224412,2021-06-26 14:48:35.914775,0:00:02.690363
G24A2: squat down; toss a coin,Passive,Forward,2021-06-26 14:48:45.002318,2021-06-26 14:48:47.282186,0:00:02.279868
G24A2: squat down; toss a coin,Passive,Backward,2021-06-26 14:48:50.487890,2021-06-26 14:48:53.126961,0:00:02.639071
G25A2: fold paper; ball up paper,Active,Forward,2021-06-26 14:49:29.971099,2021-06-26 14:49:36.101653,0:00:06.130554
G25A2: fold paper; ball up paper,Active,Backward,2021-06-26 14:49:42.335710,2021-06-26 14:49:47.129161,0:00:04.793451
G25A2: fold paper; ball up paper,Passive,Forward,2021-06-26 14:49:56.539743,2021-06-26 14:50:00.453903,0:00:03.914160
G25A2: fold paper; ball up paper,Passive,Backward,2021-06-26 14:50:10.425937,2021-06-26 14:50:14.671585,0:00:04.245648
G26A2: play magic cube; surrender,Active,Forward,2021-06-26 14:50:42.318953,2021-06-26 14:50:46.636998,0:00:04.318045
G26A2: play magic cube; surrender,Active,Backward,2021-06-26 14:50:51.950761,2021-06-26 14:50:55.858933,0:00:03.908172
G26A2: play magic cube; surrender,Passive,Forward,2021-06-26 14:51:06.231073,2021-06-26 14:51:10.130031,0:00:03.898958
G26A2: play magic cube; surrender,Passive,Backward,2021-06-26 14:51:14.261949,2021-06-26 14:51:19.313847,0:00:05.051898
G27A2: apply cream on face; apply cream on hand,Active,Forward,2021-06-26 14:52:00.272199,2021-06-26 14:52:06.635299,0:00:06.363100
G27A2: apply cream on face; apply cream on hand,Active,Backward,2021-06-26 14:52:10.116739,2021-06-26 14:52:16.834017,0:00:06.717278
