Action ID,Active,Orientation,Start Time,End Time,Last Time
G21A2: thumb up; thumb down,Active,Forward,2021-06-19 15:17:18.574839,2021-06-19 15:17:22.498355,0:00:03.923516
G21A2: thumb up; thumb down,Active,Forward,2021-06-19 15:17:26.905569,2021-06-19 15:17:29.619372,0:00:02.713803
G21A2: thumb up; thumb down,Active,Backward,2021-06-19 15:17:36.367761,2021-06-19 15:17:38.793875,0:00:02.426114
G21A2: thumb up; thumb down,Passive,Forward,2021-06-19 15:17:51.197996,2021-06-19 15:17:53.566515,0:00:02.368519
G21A2: thumb up; thumb down,Passive,Backward,2021-06-19 15:17:59.998262,2021-06-19 15:18:02.392690,0:00:02.394428
G22A2: make ok sign; make victory sign,Active,Forward,2021-06-19 15:18:29.376474,2021-06-19 15:18:31.868443,0:00:02.491969
G22A2: make ok sign; make victory sign,Active,Backward,2021-06-19 15:18:35.490805,2021-06-19 15:18:37.784084,0:00:02.293279
G22A2: make ok sign; make victory sign,Passive,Forward,2021-06-19 15:18:43.251859,2021-06-19 15:18:46.103789,0:00:02.851930
G22A2: make ok sign; make victory sign,Passive,Forward,2021-06-19 15:18:49.972498,2021-06-19 15:18:52.625845,0:00:02.653347
G22A2: make ok sign; make victory sign,Passive,Backward,2021-06-19 15:18:57.043306,2021-06-19 15:18:59.468589,0:00:02.425283
G23A2: cutting nails; cutting paper,Active,Forward,2021-06-19 15:19:37.375865,2021-06-19 15:19:41.905607,0:00:04.529742
G23A2: cutting nails; cutting paper,Active,Backward,2021-06-19 15:19:48.175045,2021-06-19 15:19:53.722698,0:00:05.547653
G23A2: cutting nails; cutting paper,Passive,Forward,2021-06-19 15:20:03.494538,2021-06-19 15:20:10.115768,0:00:06.621230
G23A2: cutting nails; cutting paper,Passive,Backward,2021-06-19 15:20:13.843583,2021-06-19 15:20:18.885200,0:00:05.041617
G24A2: squat down; toss a coin,Active,Forward,2021-06-19 15:21:18.678205,2021-06-19 15:21:21.203559,0:00:02.525354
G24A2: squat down; toss a coin,Active,Backward,2021-06-19 15:21:26.238228,2021-06-19 15:21:29.393587,0:00:03.155359
G24A2: squat down; toss a coin,Passive,Forward,2021-06-19 15:21:39.121206,2021-06-19 15:21:42.236853,0:00:03.115647
G24A2: squat down; toss a coin,Passive,Backward,2021-06-19 15:21:45.824935,2021-06-19 15:21:48.249964,0:00:02.425029
G25A2: fold paper; ball up paper,Active,Forward,2021-06-19 15:22:18.786263,2021-06-19 15:22:23.340252,0:00:04.553989
G25A2: fold paper; ball up paper,Active,Backward,2021-06-19 15:22:31.065896,2021-06-19 15:22:37.240453,0:00:06.174557
G25A2: fold paper; ball up paper,Passive,Forward,2021-06-19 15:22:49.153990,2021-06-19 15:22:57.359303,0:00:08.205313
G25A2: fold paper; ball up paper,Passive,Backward,2021-06-19 15:23:06.681762,2021-06-19 15:23:14.782016,0:00:08.100254
G26A2: play magic cube; surrender,Active,Forward,2021-06-19 15:23:41.038604,2021-06-19 15:23:45.532281,0:00:04.493677
G26A2: play magic cube; surrender,Active,Backward,2021-06-19 15:23:55.583561,2021-06-19 15:23:59.797721,0:00:04.214160
G26A2: play magic cube; surrender,Passive,Forward,2021-06-19 15:24:12.205231,2021-06-19 15:24:16.046416,0:00:03.841185
G26A2: play magic cube; surrender,Passive,Backward,2021-06-19 15:24:22.757718,2021-06-19 15:24:27.179808,0:00:04.422090
G27A2: apply cream on face; apply cream on hand,Active,Forward,2021-06-19 15:25:02.217597,2021-06-19 15:25:09.817113,0:00:07.599516
G27A2: apply cream on face; apply cream on hand,Active,Backward,2021-06-19 15:25:17.536889,2021-06-19 15:25:25.611016,0:00:08.074127
