Action ID,Active,Orientation,Start Time,End Time,Last Time
G1A2: nod head,Active,Forward,2021-06-22 15:19:13.2,2021-06-22 15:19:16.0,0:00:02.8
G1A2: nod head,Active,Backward,2021-06-22 15:19:25.2,2021-06-22 15:19:27.6,0:00:02.5
G1A2: nod head,Passive,Forward,2021-06-22 15:19:35.0,2021-06-22 15:19:37.6,0:00:02.5
G1A2: nod head,Passive,Backward,2021-06-22 15:19:42.6,2021-06-22 15:19:45.6,):00:03.0
G2A2: bow,Active,Forward,2021-06-22 15:20:09.9,2021-06-22 15:20:13.8,0:00:03.9
G2A2: bow,Active,Backward,2021-06-22 15:20:18.8,2021-06-22 15:20:22.4,0:00:03.6
G2A2: bow,Passive,Forward,2021-06-22 15:20:30.3,2021-06-22 15:20:33.1,0:00:02.8
G2A2: bow,Passive,Backward,2021-06-22 15:20:37.9,2021-06-22 15:20:40.9,0:00:03.0
G3A2: shake hands,Active,Forward,2021-06-22 15:20:53.9,2021-06-22 15:20:57.0,0:00:03.1
G3A2: shake hands,Active,Backward,2021-06-22 15:21:02.5,2021-06-22 15:21:05.8,0:00:03.2
G3A2: shake hands,Passive,Forward,2021-06-22 15:21:11.5,2021-06-22 15:21:14.3,0:00:02.9
G3A2: shake hands,Passive,Backward,2021-06-22 15:21:19.0,2021-06-22 15:21:22.3,0:00:03.3
G4A2: rock-paper-scissors,Active,Forward,2021-06-22 15:21:52.5,2021-06-22 15:21:56.1,0:00:03.6
G4A2: rock-paper-scissors,Active,Backward,2021-06-22 15:22:03.5,2021-06-22 15:22:06.5,0:00:02.9
G4A2: rock-paper-scissors,Passive,Forward,2021-06-22 15:22:14.0,2021-06-22 15:22:16.9,0:00:02.9
G4A2: rock-paper-scissors,Passive,Backward,2021-06-22 15:22:22.5,2021-06-22 15:22:25.6,0:00:03.1
G5A2: touch elbows,Active,Forward,2021-06-22 15:23:17.4,2021-06-22 15:23:19.9,0:00:02.5
G5A2: touch elbows,Active,Backward,2021-06-22 15:23:25.2,2021-06-22 15:23:27.6,0:00:02.4
G5A2: touch elbows,Passive,Forward,2021-06-22 15:23:33.8,2021-06-22 15:23:36.4,0:00:02.6
G5A2: touch elbows,Passive,Backward,2021-06-22 15:23:40.6,2021-06-22 15:23:43.3,0:00:02.7
G6A2: wave hand,Active,Forward,2021-06-22 15:24:02.3,2021-06-22 15:24:04.9,0:00:02.6
G6A2: wave hand,Active,Backward,2021-06-22 15:24:09.7,2021-06-22 15:24:12.1,0:00:02.4
G6A2: wave hand,Passive,Forward,2021-06-22 15:24:19.3,2021-06-22 15:24:21.2,0:00:01.9
G6A2: wave hand,Passive,Backward,2021-06-22 15:24:25.7,2021-06-22 15:24:27.7,0:00:02.0
G7A2: fist bumping,Active,Forward,2021-06-22 15:24:40.6,2021-06-22 15:24:43.0,0:00:02.4
G7A2: fist bumping,Active,Backward,2021-06-22 15:24:48.9,2021-06-22 15::51.7,0:00:02.8
G7A2: fist bumping,Passive,Forward,2021-06-22 15:24:57.9,2021-06-22 15:25:00.6,0:00:02.8
G7A2: fist bumping,Passive,Backward,2021-06-22 15:25:05.2,2021-06-22 15:25:08.1,0:00:02.9
G8A2: pat on back,Active,Forward,2021-06-22 15:25:57.6,2021-06-22 15:26:00.4,0:00:02.9
G8A2: pat on back,Active,Backward,2021-06-22 15:26:27.5,2021-06-22 15:26:29.8,0:00:02.3
G8A2: pat on back,Passive,Forward,2021-06-22 15:26:39.1,2021-06-22 15:26:41.5,0:00:02.4
G8A2: pat on back,Passive,Backward,2021-06-22 15:26:47.1,2021-06-22 15:26:49.3,0:00:02.2
G9A2: giving object,Active,Forward,2021-06-22 15:27:10.9,2021-06-22 15:27:13.1,0:00:02.2
G9A2: giving object,Active,Backward,2021-06-22 15:27:18.8,2021-06-22 15:27:21.9,0:00:03.1
G9A2: giving object,Passive,Forward,2021-06-22 15:27:28.8,2021-06-22 15:27:31.4,0:00:02.6
G9A2: giving object,Passive,Backward,2021-06-22 15:27:35.9,2021-06-22 15:27:38.6,0:00:02.7
G10A2: exchange object,Active,Forward,2021-06-22 15:27:55.0,2021-06-22 15:27:58.0,0:00:03.0
G10A2: exchange object,Active,Backward,2021-06-22 15:28:03.4,2021-06-22 15:28:06.2,0:00:02.8
G10A2: exchange object,Passive,Forward,2021-06-22 15:28:13.5,2021-06-22 15:28:16.2,0:00:02.8
G10A2: exchange object,Passive,Backward,2021-06-22 15:28:20.5,2021-06-22 15:28:23.3,0:00:02.8
G11A2: clapping; hushing,Active,Forward,2021-06-22 15:29:11.7,2021-06-22 15:29:14.2,0:00:02.5
G11A2: clapping; hushing,Active,Backward,2021-06-22 15:29:20.1,2021-06-22 15:29:22.2,0:00:02.0
G11A2: clapping; hushing,Passive,Forward,2021-06-22 15:29:30.3,2021-06-22 15:29:32.3,0:00:02.1
G11A2: clapping; hushing,Passive,Backward,2021-06-22 15:29:36.8,2021-06-22 15:29:38.9,0:00:02.1
G12A2: drink water; brush teeth,Active,Forward,2021-06-22 15:30:20.6,2021-06-22 15:30:23.0,0:00:02.3
G12A2: drink water; brush teeth,Active,Backward,2021-06-22 15:30:27.5,2021-06-22 15:30:29.8,0:00:02.3
G12A2: drink water; brush teeth,Passive,Forward,2021-06-22 15:30:36.2,2021-06-22 15:30:38.6,0:00:02.4
G12A2: drink water; brush teeth,Passive,Backward,2021-06-22 15:30:42.9,2021-06-22 15:30:44.9,0:00:02.0
