Action ID,Active,Orientation,Start Time,End Time,Last Time
G1A2: nod head,Active,Forward,2021-06-11 20:37:03.746728,2021-06-11 20:37:07.041241,0:00:03.294513
G1A2: nod head,Active,Backward,2021-06-11 20:37:11.449387,2021-06-11 20:37:14.169640,0:00:02.720253
G1A2: nod head,Passive,Forward,2021-06-11 20:37:25.165093,2021-06-11 20:37:29.503737,0:00:04.338644
G1A2: nod head,Passive,Backward,2021-06-11 20:37:35.004281,2021-06-11 20:37:37.396842,0:00:02.392561
G2A2: bow,Active,Forward,2021-06-11 20:37:49.332971,2021-06-11 20:37:52.405217,0:00:03.072246
G2A2: bow,Active,Backward,2021-06-11 20:37:56.444076,2021-06-11 20:37:59.385073,0:00:02.940997
G2A2: bow,Passive,Forward,2021-06-11 20:38:04.281794,2021-06-11 20:38:07.951266,0:00:03.669472
G2A2: bow,Passive,Backward,2021-06-11 20:38:11.899094,2021-06-11 20:38:14.915267,0:00:03.016173
G3A2: shake hands,Active,Forward,2021-06-11 20:38:24.196468,2021-06-11 20:38:27.274063,0:00:03.077595
G3A2: shake hands,Active,Backward,2021-06-11 20:38:30.598352,2021-06-11 20:38:33.835682,0:00:03.237330
G3A2: shake hands,Passive,Forward,2021-06-11 20:38:39.468988,2021-06-11 20:38:42.575688,0:00:03.106700
G3A2: shake hands,Passive,Backward,2021-06-11 20:38:46.490412,2021-06-11 20:38:49.875184,0:00:03.384772
G4A2: rock-paper-scissors,Active,Forward,2021-06-11 20:39:02.975706,2021-06-11 20:39:07.804421,0:00:04.828715
G4A2: rock-paper-scissors,Active,Backward,2021-06-11 20:39:15.901907,2021-06-11 20:39:20.445325,0:00:04.543418
G4A2: rock-paper-scissors,Passive,Forward,2021-06-11 20:39:27.999064,2021-06-11 20:39:33.080284,0:00:05.081220
G4A2: rock-paper-scissors,Passive,Backward,2021-06-11 20:39:36.580142,2021-06-11 20:39:40.762983,0:00:04.182841
G5A2: touch elbows,Active,Forward,2021-06-11 20:39:51.294115,2021-06-11 20:39:53.884197,0:00:02.590082
G5A2: touch elbows,Active,Backward,2021-06-11 20:39:57.382066,2021-06-11 20:40:00.233913,0:00:02.851847
G5A2: touch elbows,Passive,Forward,2021-06-11 20:40:04.672294,2021-06-11 20:40:07.533426,0:00:02.861132
G5A2: touch elbows,Passive,Backward,2021-06-11 20:40:10.712868,2021-06-11 20:40:13.640310,0:00:02.927442
