Action ID,Active,Orientation,Start Time,End Time,Last Time
G1A2: nod head,Active,Forward,2021-06-14 14:13:29.571219,2021-06-14 14:13:33.197606,0:00:03.626387
G1A2: nod head,Active,Backward,2021-06-14 14:14:08.856875,2021-06-14 14:14:11.866943,0:00:03.010068
G1A2: nod head,Passive,Forward,2021-06-14 14:14:32.708551,2021-06-14 14:14:35.635956,0:00:02.927405
G1A2: nod head,Passive,Backward,2021-06-14 14:14:41.329820,2021-06-14 14:14:43.864614,0:00:02.534794
G2A2: bow,Active,Forward,2021-06-14 14:15:44.882229,2021-06-14 14:15:47.734857,0:00:02.852628
G2A2: bow,Active,Backward,2021-06-14 14:15:53.269165,2021-06-14 14:15:55.923389,0:00:02.654224
G2A2: bow,Passive,Forward,2021-06-14 14:16:03.100382,2021-06-14 14:16:05.434397,0:00:02.334015
G2A2: bow,Passive,Backward,2021-06-14 14:16:10.286946,2021-06-14 14:16:13.746610,0:00:03.459664
G3A2: shake hands,Active,Forward,2021-06-14 14:16:24.647873,2021-06-14 14:16:26.946056,0:00:02.298183
G3A2: shake hands,Active,Backward,2021-06-14 14:16:32.663450,2021-06-14 14:16:35.495737,0:00:02.832287
G3A2: shake hands,Passive,Forward,2021-06-14 14:16:43.307270,2021-06-14 14:16:46.023356,0:00:02.716086
G3A2: shake hands,Passive,Backward,2021-06-14 14:16:51.177442,2021-06-14 14:16:54.208189,0:00:03.030747
G4A2: rock-paper-scissors,Active,Forward,2021-06-14 14:17:49.629981,2021-06-14 14:17:52.406390,0:00:02.776409
G4A2: rock-paper-scissors,Active,Backward,2021-06-14 14:18:01.599853,2021-06-14 14:18:04.091497,0:00:02.491644
G4A2: rock-paper-scissors,Passive,Forward,2021-06-14 14:18:11.115849,2021-06-14 14:18:13.942010,0:00:02.826161
G4A2: rock-paper-scissors,Passive,Backward,2021-06-14 14:18:19.531668,2021-06-14 14:18:22.175042,0:00:02.643374
G5A2: touch elbows,Active,Forward,2021-06-14 14:18:41.449230,2021-06-14 14:18:43.362723,0:00:01.913493
G5A2: touch elbows,Active,Backward,2021-06-14 14:18:47.741770,2021-06-14 14:18:49.199311,0:00:01.457541
G5A2: touch elbows,Passive,Forward,2021-06-14 14:18:55.636399,2021-06-14 14:18:57.677446,0:00:02.041047
G5A2: touch elbows,Passive,Backward,2021-06-14 14:19:02.514655,2021-06-14 14:19:04.299447,0:00:01.784792
G6A2: wave hand,Active,Forward,2021-06-14 14:19:23.134746,2021-06-14 14:19:24.907385,0:00:01.772639
G6A2: wave hand,Active,Backward,2021-06-14 14:19:37.658033,2021-06-14 14:19:39.506214,0:00:01.848181
G6A2: wave hand,Passive,Forward,2021-06-14 14:19:53.257002,2021-06-14 14:19:55.242752,0:00:01.985750
G6A2: wave hand,Passive,Backward,2021-06-14 14:20:00.531903,2021-06-14 14:20:02.405026,0:00:01.873123
G7A2: fist bumping,Active,Forward,2021-06-14 14:20:32.498468,2021-06-14 14:20:34.769012,0:00:02.270544
G7A2: fist bumping,Active,Backward,2021-06-14 14:20:39.886449,2021-06-14 14:20:42.355011,0:00:02.468562
G7A2: fist bumping,Passive,Forward,2021-06-14 14:20:49.580891,2021-06-14 14:20:51.808518,0:00:02.227627
G7A2: fist bumping,Passive,Backward,2021-06-14 14:20:57.365187,2021-06-14 14:20:59.462543,0:00:02.097356
G8A2: pat on back,Active,Forward,2021-06-14 14:21:39.175790,2021-06-14 14:21:40.901464,0:00:01.725674
G8A2: pat on back,Active,Backward,2021-06-14 14:22:05.099471,2021-06-14 14:22:07.703650,0:00:02.604179
G8A2: pat on back,Passive,Forward,2021-06-14 14:22:15.866008,2021-06-14 14:22:17.753662,0:00:01.887654
G8A2: pat on back,Passive,Backward,2021-06-14 14:22:24.908819,2021-06-14 14:22:26.963479,0:00:02.054660
G9A2: giving object,Active,Forward,2021-06-14 14:22:51.315640,2021-06-14 14:22:53.590097,0:00:02.274457
G9A2: giving object,Active,Backward,2021-06-14 14:23:00.264638,2021-06-14 14:23:02.473669,0:00:02.209031
G9A2: giving object,Passive,Forward,2021-06-14 14:23:13.133189,2021-06-14 14:23:15.263213,0:00:02.130024
G9A2: giving object,Passive,Backward,2021-06-14 14:23:21.182708,2021-06-14 14:23:23.688609,0:00:02.505901
G10A2: exchange object,Active,Forward,2021-06-14 14:23:47.702116,2021-06-14 14:23:50.362061,0:00:02.659945
G10A2: exchange object,Active,Backward,2021-06-14 14:23:58.724618,2021-06-14 14:24:01.858457,0:00:03.133839
G10A2: exchange object,Passive,Forward,2021-06-14 14:24:09.341915,2021-06-14 14:24:11.852037,0:00:02.510122
G10A2: exchange object,Passive,Backward,2021-06-14 14:24:17.747458,2021-06-14 14:24:20.811583,0:00:03.064125
G11A2: clapping; hushing,Active,Forward,2021-06-14 14:24:53.779143,2021-06-14 14:24:57.140146,0:00:03.361003
G11A2: clapping; hushing,Active,Backward,2021-06-14 14:25:01.871462,2021-06-14 14:25:03.867542,0:00:01.996080
G11A2: clapping; hushing,Passive,Forward,2021-06-14 14:25:11.019082,2021-06-14 14:25:12.803979,0:00:01.784897
G11A2: clapping; hushing,Passive,Backward,2021-06-14 14:25:17.207581,2021-06-14 14:25:18.925826,0:00:01.718245
G12A2: drink water; brush teeth,Active,Forward,2021-06-14 14:25:47.317412,2021-06-14 14:25:48.946185,0:00:01.628773
G12A2: drink water; brush teeth,Active,Backward,2021-06-14 14:25:55.366240,2021-06-14 14:25:57.374187,0:00:02.007947
G12A2: drink water; brush teeth,Passive,Forward,2021-06-14 14:26:06.207443,2021-06-14 14:26:08.554357,0:00:02.346914
G12A2: drink water; brush teeth,Passive,Backward,2021-06-14 14:26:13.925154,2021-06-14 14:26:15.788429,0:00:01.863275
G13A2: stand up; jump up,Active,Forward,2021-06-14 14:27:15.715833,2021-06-14 14:27:18.096606,0:00:02.380773
G13A2: stand up; jump up,Active,Backward,2021-06-14 14:27:27.328566,2021-06-14 14:27:29.629047,0:00:02.300481
G13A2: stand up; jump up,Passive,Forward,2021-06-14 14:27:39.356395,2021-06-14 14:27:40.951326,0:00:01.594931
G13A2: stand up; jump up,Passive,Backward,2021-06-14 14:27:49.295034,2021-06-14 14:27:51.620375,0:00:02.325341
G14A2: take off a hat; play a phone,Active,Forward,2021-06-14 14:28:38.833760,2021-06-14 14:28:40.844506,0:00:02.010746
G14A2: take off a hat; play a phone,Active,Backward,2021-06-14 14:28:47.079781,2021-06-14 14:28:49.521094,0:00:02.441313
G14A2: take off a hat; play a phone,Passive,Forward,2021-06-14 14:29:22.497818,2021-06-14 14:29:24.268766,0:00:01.770948
G14A2: take off a hat; play a phone,Passive,Backward,2021-06-14 14:29:29.880617,2021-06-14 14:29:31.803064,0:00:01.922447
G15A2: take a selfie; wipe face,Active,Forward,2021-06-14 14:30:19.880540,2021-06-14 14:30:22.695582,0:00:02.815042
G15A2: take a selfie; wipe face,Active,Backward,2021-06-14 14:30:27.830952,2021-06-14 14:30:29.839073,0:00:02.008121
G15A2: take a selfie; wipe face,Passive,Forward,2021-06-14 14:30:44.032153,2021-06-14 14:30:46.082883,0:00:02.050730
G15A2: take a selfie; wipe face,Passive,Backward,2021-06-14 14:30:51.808940,2021-06-14 14:30:53.992155,0:00:02.183215
G16A2: cross hands in front; throat-slitting,Active,Forward,2021-06-14 14:31:22.780399,2021-06-14 14:31:24.967671,0:00:02.187272
G16A2: cross hands in front; throat-slitting,Active,Backward,2021-06-14 14:31:30.363872,2021-06-14 14:31:32.484607,0:00:02.120735
G16A2: cross hands in front; throat-slitting,Passive,Forward,2021-06-14 14:31:39.355649,2021-06-14 14:31:41.342209,0:00:01.986560
G16A2: cross hands in front; throat-slitting,Passive,Backward,2021-06-14 14:31:47.770190,2021-06-14 14:31:49.902387,0:00:02.132197
G17A2: crawling; open bottle,Active,Forward,2021-06-14 14:32:40.730221,2021-06-14 14:32:42.891899,0:00:02.161678
G17A2: crawling; open bottle,Active,Backward,2021-06-14 14:32:50.135123,2021-06-14 14:32:52.571057,0:00:02.435934
G17A2: crawling; open bottle,Passive,Forward,2021-06-14 14:33:02.642291,2021-06-14 14:33:05.351529,0:00:02.709238
G17A2: crawling; open bottle,Passive,Backward,2021-06-14 14:33:10.167304,2021-06-14 14:33:12.323270,0:00:02.155966
G18A2: sneeze; yawn,Active,Forward,2021-06-14 14:33:32.480847,2021-06-14 14:33:34.473344,0:00:01.992497
G18A2: sneeze; yawn,Active,Backward,2021-06-14 14:33:46.613161,2021-06-14 14:33:48.299853,0:00:01.686692
G18A2: sneeze; yawn,Passive,Forward,2021-06-14 14:34:09.815477,2021-06-14 14:34:11.605886,0:00:01.790409
G18A2: sneeze; yawn,Passive,Backward,2021-06-14 14:34:17.214217,2021-06-14 14:34:19.529360,0:00:02.315143
G19A2: self-cutting with knife; take off headphone,Active,Forward,2021-06-14 14:34:54.475426,2021-06-14 14:34:56.614245,0:00:02.138819
G19A2: self-cutting with knife; take off headphone,Active,Backward,2021-06-14 14:35:02.130267,2021-06-14 14:35:03.866892,0:00:01.736625
G19A2: self-cutting with knife; take off headphone,Passive,Forward,2021-06-14 14:35:17.243545,2021-06-14 14:35:19.455303,0:00:02.211758
G19A2: self-cutting with knife; take off headphone,Passive,Backward,2021-06-14 14:35:24.876374,2021-06-14 14:35:26.950734,0:00:02.074360
G20A2: stretch oneself; flick hair,Active,Forward,2021-06-14 14:35:56.735300,2021-06-14 14:35:58.985865,0:00:02.250565
G20A2: stretch oneself; flick hair,Active,Backward,2021-06-14 14:36:04.299851,2021-06-14 14:36:06.214338,0:00:01.914487
G20A2: stretch oneself; flick hair,Passive,Forward,2021-06-14 14:36:15.307471,2021-06-14 14:36:17.043510,0:00:01.736039
G20A2: stretch oneself; flick hair,Passive,Backward,2021-06-14 14:36:22.093523,2021-06-14 14:36:23.874514,0:00:01.780991
G21A2: thumb up; thumb down,Active,Forward,2021-06-14 14:36:41.815019,2021-06-14 14:36:43.873537,0:00:02.058518
G21A2: thumb up; thumb down,Active,Backward,2021-06-14 14:36:49.366929,2021-06-14 14:36:51.223164,0:00:01.856235
