Action ID,Active,Orientation,Start Time,End Time,Last Time
G1A2: nod head,Active,Forward,2021-07-06 14:20:19.336254,2021-07-06 14:20:21.586245,0:00:02.249991
G1A2: nod head,Active,Backward,2021-07-06 14:20:27.382701,2021-07-06 14:20:29.424137,0:00:02.041436
G1A2: nod head,Passive,Forward,2021-07-06 14:21:02.837207,2021-07-06 14:21:05.610676,0:00:02.773469
G1A2: nod head,Passive,Backward,2021-07-06 14:21:11.356326,2021-07-06 14:21:13.230817,0:00:01.874491
G2A2: bow,Active,Forward,2021-07-06 14:21:32.693676,2021-07-06 14:21:35.617865,0:00:02.924189
G2A2: bow,Active,Backward,2021-07-06 14:21:42.893103,2021-07-06 14:21:45.368396,0:00:02.475293
G2A2: bow,Passive,Forward,2021-07-06 14:21:52.028560,2021-07-06 14:21:55.193127,0:00:03.164567
G2A2: bow,Passive,Backward,2021-07-06 14:21:59.956287,2021-07-06 14:22:02.768327,0:00:02.812040
G3A2: shake hands,Active,Forward,2021-07-06 14:22:11.333646,2021-07-06 14:22:14.400927,0:00:03.067281
G3A2: shake hands,Active,Backward,2021-07-06 14:22:19.935552,2021-07-06 14:22:23.580329,0:00:03.644777
G3A2: shake hands,Passive,Forward,2021-07-06 14:22:29.251500,2021-07-06 14:22:32.468709,0:00:03.217209
G3A2: shake hands,Passive,Backward,2021-07-06 14:22:37.095950,2021-07-06 14:22:40.013732,0:00:02.917782
G4A2: rock-paper-scissors,Active,Forward,2021-07-06 14:23:07.231244,2021-07-06 14:23:12.075000,0:00:04.843756
G4A2: rock-paper-scissors,Active,Backward,2021-07-06 14:23:18.271301,2021-07-06 14:23:21.607869,0:00:03.336568
G4A2: rock-paper-scissors,Passive,Forward,2021-07-06 14:23:26.572546,2021-07-06 14:23:30.000285,0:00:03.427739
G4A2: rock-paper-scissors,Passive,Backward,2021-07-06 14:23:34.299608,2021-07-06 14:23:37.612939,0:00:03.313331
G5A2: touch elbows,Active,Forward,2021-07-06 14:23:59.018993,2021-07-06 14:24:01.552520,0:00:02.533527
G5A2: touch elbows,Active,Backward,2021-07-06 14:24:05.326060,2021-07-06 14:24:08.265207,0:00:02.939147
G5A2: touch elbows,Passive,Forward,2021-07-06 14:24:12.675795,2021-07-06 14:24:15.421578,0:00:02.745783
G5A2: touch elbows,Passive,Backward,2021-07-06 14:24:18.871312,2021-07-06 14:24:21.615016,0:00:02.743704
G6A2: wave hand,Active,Forward,2021-07-06 14:24:29.902625,2021-07-06 14:24:32.858189,0:00:02.955564
G6A2: wave hand,Active,Backward,2021-07-06 14:24:37.426262,2021-07-06 14:24:40.193828,0:00:02.767566
G6A2: wave hand,Passive,Forward,2021-07-06 14:24:45.518406,2021-07-06 14:24:49.065464,0:00:03.547058
G6A2: wave hand,Passive,Backward,2021-07-06 14:24:53.048750,2021-07-06 14:24:56.107703,0:00:03.058953
G7A2: fist bumping,Active,Forward,2021-07-06 14:25:04.447802,2021-07-06 14:25:07.358123,0:00:02.910321
G7A2: fist bumping,Active,Backward,2021-07-06 14:25:11.213055,2021-07-06 14:25:14.002862,0:00:02.789807
G7A2: fist bumping,Passive,Forward,2021-07-06 14:25:19.320914,2021-07-06 14:25:22.349949,0:00:03.029035
G7A2: fist bumping,Passive,Backward,2021-07-06 14:25:25.680509,2021-07-06 14:25:28.312951,0:00:02.632442
G8A2: pat on shoulders,Active,Forward,2021-07-06 14:25:41.446537,2021-07-06 14:25:44.407653,0:00:02.961116
G8A2: pat on shoulders,Active,Backward,2021-07-06 14:25:50.018391,2021-07-06 14:25:53.198116,0:00:03.179725
G8A2: pat on shoulders,Passive,Forward,2021-07-06 14:25:59.581477,2021-07-06 14:26:02.670021,0:00:03.088544
G8A2: pat on shoulders,Passive,Backward,2021-07-06 14:26:06.045441,2021-07-06 14:26:09.285799,0:00:03.240358
G9A2: giving object,Active,Forward,2021-07-06 14:26:33.585314,2021-07-06 14:26:36.982810,0:00:03.397496
G9A2: giving object,Active,Backward,2021-07-06 14:26:41.693688,2021-07-06 14:26:44.977987,0:00:03.284299
G9A2: giving object,Passive,Forward,2021-07-06 14:26:49.597787,2021-07-06 14:26:52.786395,0:00:03.188608
G9A2: giving object,Passive,Backward,2021-07-06 14:26:56.445717,2021-07-06 14:26:58.799762,0:00:02.354045
G10A2: exchange object,Active,Forward,2021-07-06 14:27:17.490573,2021-07-06 14:27:20.572453,0:00:03.081880
G10A2: exchange object,Active,Backward,2021-07-06 14:27:25.560798,2021-07-06 14:27:28.621188,0:00:03.060390
G10A2: exchange object,Passive,Forward,2021-07-06 14:27:33.947917,2021-07-06 14:27:36.802336,0:00:02.854419
G10A2: exchange object,Passive,Backward,2021-07-06 14:27:39.630574,2021-07-06 14:27:42.502316,0:00:02.871742
G11A2: clapping; hushing,Active,Forward,2021-07-06 14:28:08.424370,2021-07-06 14:28:11.258082,0:00:02.833712
G11A2: clapping; hushing,Active,Backward,2021-07-06 14:28:15.990377,2021-07-06 14:28:19.317251,0:00:03.326874
G11A2: clapping; hushing,Passive,Forward,2021-07-06 14:28:34.396161,2021-07-06 14:28:36.427398,0:00:02.031237
G11A2: clapping; hushing,Passive,Backward,2021-07-06 14:28:40.980120,2021-07-06 14:28:43.402355,0:00:02.422235
G12A2: drink water; brush teeth,Active,Forward,2021-07-06 14:29:27.089761,2021-07-06 14:29:30.149339,0:00:03.059578
G12A2: drink water; brush teeth,Active,Backward,2021-07-06 14:29:35.778859,2021-07-06 14:29:38.820448,0:00:03.041589
G12A2: drink water; brush teeth,Passive,Forward,2021-07-06 14:29:46.733521,2021-07-06 14:29:50.190942,0:00:03.457421
G12A2: drink water; brush teeth,Passive,Backward,2021-07-06 14:29:54.923837,2021-07-06 14:29:57.510951,0:00:02.587114
G13A2: stand up; jump up,Active,Forward,2021-07-06 14:30:28.605502,2021-07-06 14:30:31.484762,0:00:02.879260
G13A2: stand up; jump up,Active,Backward,2021-07-06 14:30:41.580195,2021-07-06 14:30:44.416078,0:00:02.835883
G13A2: stand up; jump up,Passive,Forward,2021-07-06 14:30:53.925387,2021-07-06 14:30:56.264831,0:00:02.339444
G13A2: stand up; jump up,Passive,Backward,2021-07-06 14:31:02.977999,2021-07-06 14:31:05.407567,0:00:02.429568
G14A2: take off a hat; play a phone,Active,Forward,2021-07-06 14:31:32.873509,2021-07-06 14:31:36.749515,0:00:03.876006
G14A2: take off a hat; play a phone,Active,Backward,2021-07-06 14:31:43.042709,2021-07-06 14:31:47.362867,0:00:04.320158
G14A2: take off a hat; play a phone,Passive,Forward,2021-07-06 14:31:58.950675,2021-07-06 14:32:02.294939,0:00:03.344264
G14A2: take off a hat; play a phone,Passive,Backward,2021-07-06 14:32:07.297922,2021-07-06 14:32:10.395358,0:00:03.097436
G15A2: take a selfie; wipe face,Active,Forward,2021-07-06 14:32:33.630306,2021-07-06 14:32:37.199523,0:00:03.569217
G15A2: take a selfie; wipe face,Active,Backward,2021-07-06 14:32:41.177105,2021-07-06 14:32:43.702101,0:00:02.524996
