Action ID,Active,Orientation,Start Time,End Time,Last Time
G1A2: nod head,Active,Forward,2021-06-07 14:42:34.661962,2021-06-07 14:42:37.452673,0:00:02.790711
G1A2: nod head,Active,Backward,2021-06-07 14:42:48.124545,2021-06-07 14:42:50.969391,0:00:02.844846
G1A2: nod head,Passive,Forward,2021-06-07 14:42:59.856070,2021-06-07 14:43:02.438801,0:00:02.582731
G1A2: nod head,Passive,Backward,2021-06-07 14:43:06.329897,2021-06-07 14:43:09.328458,0:00:02.998561
G2A2: bow,Active,Forward,2021-06-07 14:43:36.653630,2021-06-07 14:43:40.216502,0:00:03.562872
G2A2: bow,Active,Backward,2021-06-07 14:43:45.706168,2021-06-07 14:43:49.450725,0:00:03.744557
G2A2: bow,Passive,Forward,2021-06-07 14:43:55.573621,2021-06-07 14:43:58.610896,0:00:03.037275
G2A2: bow,Passive,Backward,2021-06-07 14:44:02.269824,2021-06-07 14:44:05.434292,0:00:03.164468
G3A2: shake hands,Active,Forward,2021-06-07 14:44:28.240809,2021-06-07 14:44:31.549457,0:00:03.308648
G3A2: shake hands,Active,Backward,2021-06-07 14:44:35.088303,2021-06-07 14:44:38.739322,0:00:03.651019
G3A2: shake hands,Passive,Forward,2021-06-07 14:44:44.091616,2021-06-07 14:44:47.503538,0:00:03.411922
G3A2: shake hands,Passive,Backward,2021-06-07 14:44:51.327526,2021-06-07 14:44:54.693479,0:00:03.365953
G4A2: rock-paper-scissors,Active,Forward,2021-06-07 14:45:03.179729,2021-06-07 14:45:07.686606,0:00:04.506877
G4A2: rock-paper-scissors,Active,Backward,2021-06-07 14:45:25.375757,2021-06-07 14:45:29.469811,0:00:04.094054
G4A2: rock-paper-scissors,Passive,Forward,2021-06-07 14:45:35.687187,2021-06-07 14:45:40.257309,0:00:04.570122
G4A2: rock-paper-scissors,Passive,Backward,2021-06-07 14:45:46.362939,2021-06-07 14:45:50.895127,0:00:04.532188
G5A2: touch elbows,Active,Forward,2021-06-07 14:46:18.806686,2021-06-07 14:46:21.886919,0:00:03.080233
G5A2: touch elbows,Active,Backward,2021-06-07 14:46:26.133569,2021-06-07 14:46:29.179871,0:00:03.046302
G5A2: touch elbows,Passive,Forward,2021-06-07 14:46:35.183149,2021-06-07 14:46:38.419896,0:00:03.236747
G5A2: touch elbows,Passive,Backward,2021-06-07 14:46:58.850512,2021-06-07 14:47:01.614543,0:00:02.764031
G6A2: wave hand,Active,Forward,2021-06-07 14:47:09.002293,2021-06-07 14:47:11.897581,0:00:02.895288
G6A2: wave hand,Active,Backward,2021-06-07 14:47:15.702472,2021-06-07 14:47:18.739327,0:00:03.036855
G6A2: wave hand,Passive,Forward,2021-06-07 14:47:49.277138,2021-06-07 14:47:52.306967,0:00:03.029829
G6A2: wave hand,Passive,Backward,2021-06-07 14:47:55.712195,2021-06-07 14:47:59.140468,0:00:03.428273
G7A2: fist bumping,Active,Forward,2021-06-07 14:48:06.502415,2021-06-07 14:48:09.293190,0:00:02.790775
G7A2: fist bumping,Active,Backward,2021-06-07 14:48:13.302958,2021-06-07 14:48:16.165128,0:00:02.862170
G7A2: fist bumping,Passive,Forward,2021-06-07 14:48:21.352009,2021-06-07 14:48:24.421625,0:00:03.069616
G7A2: fist bumping,Passive,Backward,2021-06-07 14:48:27.523634,2021-06-07 14:48:30.219660,0:00:02.696026
G8A2: pat on back,Active,Forward,2021-06-07 14:48:54.616690,2021-06-07 14:48:57.955776,0:00:03.339086
G8A2: pat on back,Active,Backward,2021-06-07 14:49:03.592875,2021-06-07 14:49:07.322819,0:00:03.729944
G8A2: pat on back,Passive,Forward,2021-06-07 14:49:33.104314,2021-06-07 14:49:36.125696,0:00:03.021382
