Action ID,Active,Orientation,Start Time,End Time,Last Time
G1A2: nod head,Active,Forward,2021-06-28 10:28:13.484390,2021-06-28 10:28:17.252695,0:00:03.768305
G1A2: nod head,Active,Backward,2021-06-28 10:28:25.477113,2021-06-28 10:28:28.786850,0:00:03.309737
G1A2: nod head,Passive,Forward,2021-06-28 10:28:37.772534,2021-06-28 10:28:41.172647,0:00:03.400113
G1A2: nod head,Passive,Backward,2021-06-28 10:28:45.238904,2021-06-28 10:28:48.983906,0:00:03.745002
G2A2: bow,Active,Forward,2021-06-28 10:29:01.810672,2021-06-28 10:29:05.889560,0:00:04.078888
G2A2: bow,Active,Backward,2021-06-28 10:29:10.091340,2021-06-28 10:29:14.554875,0:00:04.463535
G2A2: bow,Passive,Forward,2021-06-28 10:29:19.646129,2021-06-28 10:29:23.912220,0:00:04.266091
G2A2: bow,Passive,Backward,2021-06-28 10:29:28.057888,2021-06-28 10:29:32.272099,0:00:04.214211
G3A2: shake hands,Active,Forward,2021-06-28 10:29:40.844530,2021-06-28 10:29:44.310385,0:00:03.465855
G3A2: shake hands,Active,Backward,2021-06-28 10:29:47.795391,2021-06-28 10:29:51.542479,0:00:03.747088
G3A2: shake hands,Passive,Forward,2021-06-28 10:29:56.410778,2021-06-28 10:29:59.899110,0:00:03.488332
G3A2: shake hands,Passive,Backward,2021-06-28 10:30:02.881601,2021-06-28 10:30:06.564442,0:00:03.682841
G4A2: rock-paper-scissors,Active,Forward,2021-06-28 10:30:14.957649,2021-06-28 10:30:22.542907,0:00:07.585258
G4A2: rock-paper-scissors,Active,Backward,2021-06-28 10:30:26.186381,2021-06-28 10:30:33.585138,0:00:07.398757
G4A2: rock-paper-scissors,Passive,Forward,2021-06-28 10:30:39.012394,2021-06-28 10:30:45.151473,0:00:06.139079
G4A2: rock-paper-scissors,Passive,Backward,2021-06-28 10:30:49.644480,2021-06-28 10:30:56.638442,0:00:06.993962
G5A2: touch elbows,Active,Forward,2021-06-28 10:31:11.319033,2021-06-28 10:31:14.193415,0:00:02.874382
G5A2: touch elbows,Active,Backward,2021-06-28 10:31:17.231538,2021-06-28 10:31:20.277820,0:00:03.046282
G5A2: touch elbows,Passive,Forward,2021-06-28 10:31:26.283661,2021-06-28 10:31:28.970631,0:00:02.686970
G5A2: touch elbows,Passive,Backward,2021-06-28 10:31:32.423090,2021-06-28 10:31:34.657093,0:00:02.234003
G6A2: wave hand,Active,Forward,2021-06-28 10:31:42.552920,2021-06-28 10:31:46.085702,0:00:03.532782
G6A2: wave hand,Active,Backward,2021-06-28 10:31:48.755389,2021-06-28 10:31:52.487952,0:00:03.732563
G6A2: wave hand,Passive,Forward,2021-06-28 10:32:01.795292,2021-06-28 10:32:04.960648,0:00:03.165356
G6A2: wave hand,Passive,Backward,2021-06-28 10:32:08.672231,2021-06-28 10:32:12.081923,0:00:03.409692
G7A2: fist bumping,Active,Forward,2021-06-28 10:32:22.030493,2021-06-28 10:32:25.113038,0:00:03.082545
G7A2: fist bumping,Active,Backward,2021-06-28 10:32:29.157655,2021-06-28 10:32:32.152620,0:00:02.994965
G7A2: fist bumping,Passive,Forward,2021-06-28 10:32:37.438271,2021-06-28 10:32:40.621805,0:00:03.183534
G7A2: fist bumping,Passive,Backward,2021-06-28 10:32:44.239495,2021-06-28 10:32:47.108087,0:00:02.868592
G8A2: pat on back,Active,Forward,2021-06-28 10:33:18.550342,2021-06-28 10:33:21.795073,0:00:03.244731
G8A2: pat on back,Active,Backward,2021-06-28 10:33:40.132867,2021-06-28 10:33:43.704658,0:00:03.571791
G8A2: pat on back,Passive,Forward,2021-06-28 10:33:50.566905,2021-06-28 10:33:54.320751,0:00:03.753846
G8A2: pat on back,Passive,Backward,2021-06-28 10:34:00.227848,2021-06-28 10:34:04.069645,0:00:03.841797
G9A2: giving object,Active,Forward,2021-06-28 10:34:19.872807,2021-06-28 10:34:22.763262,0:00:02.890455
G9A2: giving object,Active,Backward,2021-06-28 10:34:28.570173,2021-06-28 10:34:31.893946,0:00:03.323773
G9A2: giving object,Passive,Forward,2021-06-28 10:34:41.796084,2021-06-28 10:34:44.610104,0:00:02.814020
G9A2: giving object,Passive,Backward,2021-06-28 10:34:50.030167,2021-06-28 10:34:53.267276,0:00:03.237109
G10A2: exchange object,Active,Forward,2021-06-28 10:35:12.362295,2021-06-28 10:35:16.117886,0:00:03.755591
G10A2: exchange object,Active,Backward,2021-06-28 10:35:23.127056,2021-06-28 10:35:27.206370,0:00:04.079314
G10A2: exchange object,Passive,Forward,2021-06-28 10:35:32.925147,2021-06-28 10:35:36.830793,0:00:03.905646
G10A2: exchange object,Passive,Backward,2021-06-28 10:35:40.337992,2021-06-28 10:35:43.872949,0:00:03.534957
G11A2: clapping; hushing,Active,Forward,2021-06-28 10:36:17.985823,2021-06-28 10:36:21.234119,0:00:03.248296
G11A2: clapping; hushing,Active,Backward,2021-06-28 10:36:25.316377,2021-06-28 10:36:28.497458,0:00:03.181081
G11A2: clapping; hushing,Passive,Forward,2021-06-28 10:36:42.546848,2021-06-28 10:36:46.014226,0:00:03.467378
G11A2: clapping; hushing,Passive,Backward,2021-06-28 10:36:51.081517,2021-06-28 10:36:55.289404,0:00:04.207887
G12A2: drink water; brush teeth,Active,Forward,2021-06-28 10:37:40.520755,2021-06-28 10:37:46.108217,0:00:05.587462
G12A2: drink water; brush teeth,Active,Backward,2021-06-28 10:38:17.797864,2021-06-28 10:38:23.299010,0:00:05.501146
G12A2: drink water; brush teeth,Passive,Forward,2021-06-28 10:38:42.835306,2021-06-28 10:38:46.667800,0:00:03.832494
G12A2: drink water; brush teeth,Passive,Backward,2021-06-28 10:38:50.558605,2021-06-28 10:38:55.615255,0:00:05.056650
G13A2: stand up; jump up,Active,Forward,2021-06-28 10:39:47.427531,2021-06-28 10:39:50.309785,0:00:02.882254
G13A2: stand up; jump up,Active,Backward,2021-06-28 10:40:04.700489,2021-06-28 10:40:07.403655,0:00:02.703166
G13A2: stand up; jump up,Passive,Forward,2021-06-28 10:40:25.527253,2021-06-28 10:40:28.518130,0:00:02.990877
G13A2: stand up; jump up,Passive,Backward,2021-06-28 10:40:34.663284,2021-06-28 10:40:37.178098,0:00:02.514814
G14A2: take off a hat; play a phone,Active,Forward,2021-06-28 10:41:27.212970,2021-06-28 10:41:31.458841,0:00:04.245871
G14A2: take off a hat; play a phone,Active,Backward,2021-06-28 10:41:38.532513,2021-06-28 10:41:42.043921,0:00:03.511408
G14A2: take off a hat; play a phone,Passive,Forward,2021-06-28 10:41:57.402013,2021-06-28 10:42:00.825302,0:00:03.423289
G14A2: take off a hat; play a phone,Passive,Backward,2021-06-28 10:42:06.962662,2021-06-28 10:42:09.745345,0:00:02.782683
G15A2: take a selfie; wipe face,Active,Forward,2021-06-28 10:42:36.440940,2021-06-28 10:42:41.107905,0:00:04.666965
G15A2: take a selfie; wipe face,Active,Backward,2021-06-28 10:42:45.618616,2021-06-28 10:42:50.395787,0:00:04.777171
G15A2: take a selfie; wipe face,Passive,Forward,2021-06-28 10:43:12.500275,2021-06-28 10:43:16.356099,0:00:03.855824
G15A2: take a selfie; wipe face,Passive,Backward,2021-06-28 10:43:19.936398,2021-06-28 10:43:24.221656,0:00:04.285258
G16A2: cross hands in front; throat-slitting,Active,Forward,2021-06-28 10:44:05.403825,2021-06-28 10:44:09.016352,0:00:03.612527
G16A2: cross hands in front; throat-slitting,Active,Backward,2021-06-28 10:44:13.512942,2021-06-28 10:44:17.211637,0:00:03.698695
G16A2: cross hands in front; throat-slitting,Passive,Forward,2021-06-28 10:44:23.747891,2021-06-28 10:44:27.872827,0:00:04.124936
G16A2: cross hands in front; throat-slitting,Passive,Backward,2021-06-28 10:44:33.695173,2021-06-28 10:44:37.170506,0:00:03.475333
G17A2: crawling; open bottle,Active,Forward,2021-06-28 10:45:26.066398,2021-06-28 10:45:31.024764,0:00:04.958366
G17A2: crawling; open bottle,Active,Backward,2021-06-28 10:45:41.409629,2021-06-28 10:45:46.808568,0:00:05.398939
G17A2: crawling; open bottle,Passive,Forward,2021-06-28 10:45:57.153344,2021-06-28 10:46:02.505454,0:00:05.352110
G17A2: crawling; open bottle,Passive,Backward,2021-06-28 10:46:10.433282,2021-06-28 10:46:14.552644,0:00:04.119362
