Action ID,Active,Orientation,Start Time,End Time,Last Time
G1A2: nod head,Active,Forward,2021-05-22 14:25:28.910588,2021-05-22 14:25:31.546575,0:00:02.635987
G1A2: nod head,Active,Backward,2021-05-22 14:25:39.552911,2021-05-22 14:25:41.966300,0:00:02.413389
G1A2: nod head,Passive,Forward,2021-05-22 14:25:51.990050,2021-05-22 14:25:54.196483,0:00:02.206433
G1A2: nod head,Passive,Backward,2021-05-22 14:26:01.622032,2021-05-22 14:26:04.481299,0:00:02.859267
G2A2: bow,Active,Forward,2021-05-22 14:26:29.877460,2021-05-22 14:26:33.312754,0:00:03.435294
G2A2: bow,Active,Backward,2021-05-22 14:26:40.303604,2021-05-22 14:26:42.451339,0:00:02.147735
G2A2: bow,Passive,Forward,2021-05-22 14:26:49.990392,2021-05-22 14:26:52.515389,0:00:02.524997
G2A2: bow,Passive,Backward,2021-05-22 14:26:59.317088,2021-05-22 14:27:01.997032,0:00:02.679944
G3A2: shake hands,Active,Forward,2021-05-22 14:27:13.730718,2021-05-22 14:27:16.296357,0:00:02.565639
G3A2: shake hands,Active,Backward,2021-05-22 14:27:24.687080,2021-05-22 14:27:27.243651,0:00:02.556571
G3A2: shake hands,Passive,Forward,2021-05-22 14:27:35.216542,2021-05-22 14:27:38.004230,0:00:02.787688
G3A2: shake hands,Passive,Backward,2021-05-22 14:27:44.790452,2021-05-22 14:27:47.452495,0:00:02.662043
G4A2: rock-paper-scissors,Active,Forward,2021-05-22 14:28:23.882050,2021-05-22 14:28:37.158181,0:00:13.276131
G4A2: rock-paper-scissors,Active,Backward,2021-05-22 14:28:47.138708,2021-05-22 14:28:59.227372,0:00:12.088664
G4A2: rock-paper-scissors,Passive,Forward,2021-05-22 14:29:17.285624,2021-05-22 14:29:23.153474,0:00:05.867850
G4A2: rock-paper-scissors,Passive,Backward,2021-05-22 14:29:32.799235,2021-05-22 14:29:38.519247,0:00:05.720012
G5A2: touch elbows,Active,Forward,2021-05-22 14:29:57.494549,2021-05-22 14:29:59.710672,0:00:02.216123
G5A2: touch elbows,Active,Backward,2021-05-22 14:30:06.284992,2021-05-22 14:30:08.243950,0:00:01.958958
G5A2: touch elbows,Passive,Forward,2021-05-22 14:30:16.398648,2021-05-22 14:30:18.504765,0:00:02.106117
G5A2: touch elbows,Passive,Backward,2021-05-22 14:30:24.380604,2021-05-22 14:30:26.724487,0:00:02.343883
G6A2: wave hand,Active,Forward,2021-05-22 14:30:38.453129,2021-05-22 14:30:40.361797,0:00:01.908668
G6A2: wave hand,Active,Backward,2021-05-22 14:30:47.533562,2021-05-22 14:30:49.385960,0:00:01.852398
G6A2: wave hand,Passive,Forward,2021-05-22 14:30:57.491158,2021-05-22 14:31:02.212147,0:00:04.720989
G6A2: wave hand,Passive,Backward,2021-05-22 14:31:07.826182,2021-05-22 14:31:10.530374,0:00:02.704192
G7A2: fist bumping,Active,Forward,2021-05-22 14:31:24.267583,2021-05-22 14:31:26.422395,0:00:02.154812
G7A2: fist bumping,Active,Backward,2021-05-22 14:31:31.914615,2021-05-22 14:31:34.175992,0:00:02.261377
G7A2: fist bumping,Passive,Forward,2021-05-22 14:31:42.043615,2021-05-22 14:31:44.128373,0:00:02.084758
G7A2: fist bumping,Passive,Backward,2021-05-22 14:31:51.108155,2021-05-22 14:31:54.419353,0:00:03.311198
G8A2: pat on back,Active,Forward,2021-05-22 14:32:18.920586,2021-05-22 14:32:21.632754,0:00:02.712168
G8A2: pat on back,Active,Backward,2021-05-22 14:32:28.231553,2021-05-22 14:32:30.065148,0:00:01.833595
G8A2: pat on back,Passive,Forward,2021-05-22 14:32:37.624223,2021-05-22 14:32:39.369510,0:00:01.745287
G8A2: pat on back,Passive,Backward,2021-05-22 14:32:46.213416,2021-05-22 14:32:48.443144,0:00:02.229728
G9A2: giving object,Active,Forward,2021-05-22 14:33:05.249997,2021-05-22 14:33:09.167353,0:00:03.917356
G9A2: giving object,Active,Backward,2021-05-22 14:33:17.733098,2021-05-22 14:33:20.151569,0:00:02.418471
G9A2: giving object,Passive,Forward,2021-05-22 14:33:28.371657,2021-05-22 14:33:31.067991,0:00:02.696334
G9A2: giving object,Passive,Backward,2021-05-22 14:33:38.271786,2021-05-22 14:33:40.427484,0:00:02.155698
G10A2: exchange object,Active,Forward,2021-05-22 14:34:07.821148,2021-05-22 14:34:11.837370,0:00:04.016222
G10A2: exchange object,Active,Backward,2021-05-22 14:34:33.382859,2021-05-22 14:34:37.365315,0:00:03.982456
G10A2: exchange object,Passive,Forward,2021-05-22 14:34:47.928142,2021-05-22 14:34:51.624993,0:00:03.696851
G10A2: exchange object,Passive,Backward,2021-05-22 14:35:00.354397,2021-05-22 14:35:03.272252,0:00:02.917855
G11A2: clapping; hushing,Active,Forward,2021-05-22 14:35:31.075173,2021-05-22 14:35:33.199388,0:00:02.124215
G11A2: clapping; hushing,Active,Backward,2021-05-22 14:35:41.204404,2021-05-22 14:35:43.762148,0:00:02.557744
G11A2: clapping; hushing,Passive,Forward,2021-05-22 14:35:53.163561,2021-05-22 14:35:56.186998,0:00:03.023437
G11A2: clapping; hushing,Passive,Forward,2021-05-22 14:36:01.481023,2021-05-22 14:36:04.898893,0:00:03.417870
G11A2: clapping; hushing,Passive,Forward,2021-05-22 14:36:20.505153,2021-05-22 14:36:23.291431,0:00:02.786278
G11A2: clapping; hushing,Passive,Backward,2021-05-22 14:36:30.125559,2021-05-22 14:36:33.092350,0:00:02.966791
G12A2: drink water; brush teeth,Active,Forward,2021-05-22 14:37:12.351974,2021-05-22 14:37:15.106155,0:00:02.754181
G12A2: drink water; brush teeth,Active,Backward,2021-05-22 14:37:22.793395,2021-05-22 14:37:25.276787,0:00:02.483392
G12A2: drink water; brush teeth,Passive,Forward,2021-05-22 14:37:49.932595,2021-05-22 14:37:53.128912,0:00:03.196317
G12A2: drink water; brush teeth,Passive,Forward,2021-05-22 14:38:21.186841,2021-05-22 14:38:24.350579,0:00:03.163738
G12A2: drink water; brush teeth,Passive,Backward,2021-05-22 14:38:30.668732,2021-05-22 14:38:34.283643,0:00:03.614911
G13A2: stand up; jump up,Active,Forward,2021-05-22 14:39:06.653903,2021-05-22 14:39:08.956135,0:00:02.302232
G13A2: stand up; jump up,Active,Backward,2021-05-22 14:39:17.038233,2021-05-22 14:39:19.233831,0:00:02.195598
G13A2: stand up; jump up,Passive,Forward,2021-05-22 14:39:28.028828,2021-05-22 14:39:29.864549,0:00:01.835721
G13A2: stand up; jump up,Passive,Backward,2021-05-22 14:39:38.790837,2021-05-22 14:39:41.331290,0:00:02.540453
G14A2: take off a hat; play a phone,Active,Forward,2021-05-22 14:40:39.524952,2021-05-22 14:40:43.008106,0:00:03.483154
G14A2: take off a hat; play a phone,Active,Backward,2021-05-22 14:40:53.392983,2021-05-22 14:40:56.572333,0:00:03.179350
G14A2: take off a hat; play a phone,Passive,Forward,2021-05-22 14:41:11.071074,2021-05-22 14:41:18.659591,0:00:07.588517
G14A2: take off a hat; play a phone,Passive,Forward,2021-05-22 14:41:26.617529,2021-05-22 14:41:29.920444,0:00:03.302915
G14A2: take off a hat; play a phone,Passive,Backward,2021-05-22 14:41:39.002912,2021-05-22 14:41:42.953110,0:00:03.950198
G15A2: take a selfie; wipe face,Active,Forward,2021-05-22 14:42:08.689724,2021-05-22 14:42:13.066265,0:00:04.376541
G15A2: take a selfie; wipe face,Active,Backward,2021-05-22 14:42:20.861257,2021-05-22 14:42:23.958977,0:00:03.097720
G15A2: take a selfie; wipe face,Passive,Forward,2021-05-22 14:42:44.742752,2021-05-22 14:42:50.061543,0:00:05.318791
G15A2: take a selfie; wipe face,Passive,Backward,2021-05-22 14:42:59.103219,2021-05-22 14:43:03.183601,0:00:04.080382
G16A2: cross hands in front; throat-slitting,Active,Forward,2021-05-22 14:43:34.855909,2021-05-22 14:43:38.134604,0:00:03.278695
G16A2: cross hands in front; throat-slitting,Active,Backward,2021-05-22 14:43:46.321203,2021-05-22 14:43:49.492949,0:00:03.171746
G16A2: cross hands in front; throat-slitting,Passive,Forward,2021-05-22 14:43:59.599472,2021-05-22 14:44:02.735916,0:00:03.136444
G16A2: cross hands in front; throat-slitting,Passive,Backward,2021-05-22 14:44:21.786523,2021-05-22 14:44:24.876620,0:00:03.090097
G17A2: crawling; open bottle,Active,Forward,2021-05-22 14:45:01.727915,2021-05-22 14:45:05.710426,0:00:03.982511
G17A2: crawling; open bottle,Active,Backward,2021-05-22 14:45:13.471137,2021-05-22 14:45:18.659369,0:00:05.188232
G17A2: crawling; open bottle,Passive,Forward,2021-05-22 14:45:28.452968,2021-05-22 14:45:32.567210,0:00:04.114242
G17A2: crawling; open bottle,Passive,Backward,2021-05-22 14:45:39.616352,2021-05-22 14:45:43.148409,0:00:03.532057
G18A2: sneeze; yawn,Active,Forward,2021-05-22 14:46:19.888369,2021-05-22 14:46:22.470198,0:00:02.581829
G18A2: sneeze; yawn,Active,Backward,2021-05-22 14:46:30.460660,2021-05-22 14:46:32.469280,0:00:02.008620
G18A2: sneeze; yawn,Passive,Forward,2021-05-22 14:46:40.607647,2021-05-22 14:46:42.812410,0:00:02.204763
G18A2: sneeze; yawn,Passive,Backward,2021-05-22 14:46:49.655959,2021-05-22 14:46:52.163758,0:00:02.507799
G19A2: self-cutting with knife; take off headphone,Active,Forward,2021-05-22 14:47:37.893603,2021-05-22 14:47:40.756874,0:00:02.863271
G19A2: self-cutting with knife; take off headphone,Active,Backward,2021-05-22 14:47:50.673791,2021-05-22 14:47:53.934620,0:00:03.260829
G19A2: self-cutting with knife; take off headphone,Passive,Forward,2021-05-22 14:48:05.987293,2021-05-22 14:48:09.198326,0:00:03.211033
G19A2: self-cutting with knife; take off headphone,Passive,Backward,2021-05-22 14:48:17.846195,2021-05-22 14:48:21.295737,0:00:03.449542
G20A2: stretch oneself; flick hair,Active,Forward,2021-05-22 14:48:45.474818,2021-05-22 14:48:49.079762,0:00:03.604944
G20A2: stretch oneself; flick hair,Active,Backward,2021-05-22 14:48:57.375134,2021-05-22 14:49:04.874853,0:00:07.499719
G20A2: stretch oneself; flick hair,Passive,Forward,2021-05-22 14:49:11.620925,2021-05-22 14:49:14.931894,0:00:03.310969
G20A2: stretch oneself; flick hair,Passive,Backward,2021-05-22 14:49:22.027863,2021-05-22 14:49:25.470462,0:00:03.442599
G21A2: thumb up; thumb down,Active,Forward,2021-05-22 14:49:42.848308,2021-05-22 14:49:45.716690,0:00:02.868382
G21A2: thumb up; thumb down,Active,Backward,2021-05-22 14:49:53.282982,2021-05-22 14:49:55.527576,0:00:02.244594
G21A2: thumb up; thumb down,Passive,Forward,2021-05-22 14:50:05.559508,2021-05-22 14:50:07.658025,0:00:02.098517
G21A2: thumb up; thumb down,Passive,Backward,2021-05-22 14:50:14.896689,2021-05-22 14:50:17.206627,0:00:02.309938
G22A2: make ok sign; make victory sign,Active,Forward,2021-05-22 14:50:36.623851,2021-05-22 14:50:38.868964,0:00:02.245113
G22A2: make ok sign; make victory sign,Active,Backward,2021-05-22 14:50:45.532641,2021-05-22 14:50:47.285991,0:00:01.753350
G22A2: make ok sign; make victory sign,Passive,Forward,2021-05-22 14:50:56.146688,2021-05-22 14:50:58.300709,0:00:02.154021
G22A2: make ok sign; make victory sign,Passive,Backward,2021-05-22 14:51:06.332223,2021-05-22 14:51:08.192869,0:00:01.860646
G23A2: cutting nails; cutting paper,Active,Forward,2021-05-22 14:51:48.103497,2021-05-22 14:51:54.972591,0:00:06.869094
G23A2: cutting nails; cutting paper,Active,Backward,2021-05-22 14:52:02.879444,2021-05-22 14:52:08.164218,0:00:05.284774
G23A2: cutting nails; cutting paper,Passive,Forward,2021-05-22 14:52:16.852151,2021-05-22 14:52:22.120687,0:00:05.268536
G23A2: cutting nails; cutting paper,Passive,Backward,2021-05-22 14:52:28.702531,2021-05-22 14:52:34.414996,0:00:05.712465
G24A2: squat down; toss a coin,Active,Forward,2021-05-22 14:53:22.028464,2021-05-22 14:53:24.929589,0:00:02.901125
G24A2: squat down; toss a coin,Active,Backward,2021-05-22 14:53:32.157326,2021-05-22 14:53:34.402701,0:00:02.245375
G24A2: squat down; toss a coin,Passive,Forward,2021-05-22 14:53:42.303856,2021-05-22 14:53:44.367693,0:00:02.063837
G24A2: squat down; toss a coin,Passive,Backward,2021-05-22 14:53:51.368679,2021-05-22 14:53:53.460722,0:00:02.092043
G25A2: fold paper; ball up paper,Active,Forward,2021-05-22 14:54:25.748985,2021-05-22 14:54:34.377809,0:00:08.628824
G25A2: fold paper; ball up paper,Active,Forward,2021-05-22 14:54:44.191885,2021-05-22 14:54:47.026689,0:00:02.834804
G25A2: fold paper; ball up paper,Active,Backward,2021-05-22 14:54:56.327706,2021-05-22 14:55:00.910647,0:00:04.582941
G25A2: fold paper; ball up paper,Passive,Forward,2021-05-22 14:55:14.156645,2021-05-22 14:55:16.606768,0:00:02.450123
G25A2: fold paper; ball up paper,Passive,Backward,2021-05-22 14:55:25.802986,2021-05-22 14:55:30.892615,0:00:05.089629
G26A2: play magic cube; surrender,Active,Forward,2021-05-22 14:56:10.640275,2021-05-22 14:56:12.966991,0:00:02.326716
G26A2: play magic cube; surrender,Active,Backward,2021-05-22 14:56:21.656126,2021-05-22 14:56:25.204925,0:00:03.548799
G26A2: play magic cube; surrender,Active,Forward,2021-05-22 14:56:53.907237,2021-05-22 14:56:57.528411,0:00:03.621174
G26A2: play magic cube; surrender,Active,Backward,2021-05-22 14:57:05.084817,2021-05-22 14:57:07.683698,0:00:02.598881
G26A2: play magic cube; surrender,Passive,Forward,2021-05-22 14:57:17.654997,2021-05-22 14:57:20.105728,0:00:02.450731
G26A2: play magic cube; surrender,Passive,Backward,2021-05-22 14:57:33.967329,2021-05-22 14:57:37.441965,0:00:03.474636
G27A2: apply cream on face; apply cream on hand,Active,Forward,2021-05-22 14:58:23.022834,2021-05-22 14:58:30.349843,0:00:07.327009
G27A2: apply cream on face; apply cream on hand,Active,Backward,2021-05-22 14:58:38.562710,2021-05-22 14:58:46.371529,0:00:07.808819
G27A2: apply cream on face; apply cream on hand,Passive,Forward,2021-05-22 14:58:56.230268,2021-05-22 14:59:03.703217,0:00:07.472949
G27A2: apply cream on face; apply cream on hand,Passive,Backward,2021-05-22 14:59:11.974432,2021-05-22 14:59:19.825897,0:00:07.851465
G28A2: put on bag; take off bag,Active,Forward,2021-05-22 14:59:51.781186,2021-05-22 14:59:57.363453,0:00:05.582267
G28A2: put on bag; take off bag,Active,Backward,2021-05-22 15:00:10.607692,2021-05-22 15:00:16.311554,0:00:05.703862
G28A2: put on bag; take off bag,Passive,Forward,2021-05-22 15:00:35.987258,2021-05-22 15:00:45.256606,0:00:09.269348
G28A2: put on bag; take off bag,Passive,Backward,2021-05-22 15:00:55.674081,2021-05-22 15:01:03.631131,0:00:07.957050
G29A2: put object into bag; take object out of bag,Active,Forward,2021-05-22 15:01:38.505137,2021-05-22 15:01:42.150304,0:00:03.645167
G29A2: put object into bag; take object out of bag,Active,Forward,2021-05-22 15:02:00.198548,2021-05-22 15:02:07.958433,0:00:07.759885
G29A2: put object into bag; take object out of bag,Active,Backward,2021-05-22 15:02:22.912968,2021-05-22 15:02:30.984571,0:00:08.071603
G29A2: put object into bag; take object out of bag,Passive,Forward,2021-05-22 15:02:45.725558,2021-05-22 15:02:52.698446,0:00:06.972888
G29A2: put object into bag; take object out of bag,Passive,Backward,2021-05-22 15:03:05.958972,2021-05-22 15:03:12.253798,0:00:06.294826
G30A2: open a box; yelling,Active,Forward,2021-05-22 15:04:08.681224,2021-05-22 15:04:12.237123,0:00:03.555899
G30A2: open a box; yelling,Active,Backward,2021-05-22 15:04:24.100119,2021-05-22 15:04:29.025257,0:00:04.925138
G30A2: open a box; yelling,Passive,Forward,2021-05-22 15:04:39.823962,2021-05-22 15:04:43.118157,0:00:03.294195
G30A2: open a box; yelling,Passive,Backward,2021-05-22 15:04:56.346598,2021-05-22 15:05:02.476777,0:00:06.130179
G31A2: arm circles; arm swings,Active,Forward,2021-05-22 15:05:25.290315,2021-05-22 15:05:29.281484,0:00:03.991169
G31A2: arm circles; arm swings,Active,Forward,2021-05-22 15:05:51.325478,2021-05-22 15:05:54.620537,0:00:03.295059
G31A2: arm circles; arm swings,Active,Backward,2021-05-22 15:06:03.189676,2021-05-22 15:06:06.581365,0:00:03.391689
G31A2: arm circles; arm swings,Passive,Forward,2021-05-22 15:06:16.972432,2021-05-22 15:06:20.341480,0:00:03.369048
G31A2: arm circles; arm swings,Passive,Backward,2021-05-22 15:06:28.298572,2021-05-22 15:06:32.951650,0:00:04.653078
G32A2: whisper,Active,Forward,2021-05-22 15:06:46.263207,2021-05-22 15:06:50.196383,0:00:03.933176
G32A2: whisper,Active,Backward,2021-05-22 15:06:59.145364,2021-05-22 15:07:02.612423,0:00:03.467059
G32A2: whisper,Passive,Forward,2021-05-22 15:07:13.821071,2021-05-22 15:07:18.509127,0:00:04.688056
G32A2: whisper,Passive,Backward,2021-05-22 15:07:30.358710,2021-05-22 15:07:34.342224,0:00:03.983514
G33A2: clapping each other,Active,Forward,2021-05-22 15:08:01.415036,2021-05-22 15:08:06.766850,0:00:05.351814
G33A2: clapping each other,Active,Backward,2021-05-22 15:08:14.845224,2021-05-22 15:08:20.591951,0:00:05.746727
G33A2: clapping each other,Passive,Forward,2021-05-22 15:08:30.785600,2021-05-22 15:08:35.750371,0:00:04.964771
G33A2: clapping each other,Passive,Backward,2021-05-22 15:08:44.431396,2021-05-22 15:08:48.201063,0:00:03.769667
G34A2: running; vomiting,Active,Forward,2021-05-22 15:09:10.203208,2021-05-22 15:09:12.809635,0:00:02.606427
G34A2: running; vomiting,Active,Backward,2021-05-22 15:09:21.849150,2021-05-22 15:09:26.158043,0:00:04.308893
G34A2: running; vomiting,Passive,Forward,2021-05-22 15:09:34.231742,2021-05-22 15:09:37.033416,0:00:02.801674
G34A2: running; vomiting,Passive,Backward,2021-05-22 15:09:44.139782,2021-05-22 15:09:46.697459,0:00:02.557677
G35A2: walk apart,Active,Forward,2021-05-22 15:10:44.825444,2021-05-22 15:10:47.637151,0:00:02.811707
G35A2: walk apart,Active,Backward,2021-05-22 15:10:58.733545,2021-05-22 15:11:02.397380,0:00:03.663835
G35A2: walk apart,Passive,Forward,2021-05-22 15:11:14.768746,2021-05-22 15:11:19.694755,0:00:04.926009
G35A2: walk apart,Passive,Backward,2021-05-22 15:11:26.111702,2021-05-22 15:11:29.763392,0:00:03.651690
G36A2: headache; back pain,Active,Forward,2021-05-22 15:11:46.480738,2021-05-22 15:11:50.578143,0:00:04.097405
G36A2: headache; back pain,Active,Backward,2021-05-22 15:11:57.365856,2021-05-22 15:12:01.593685,0:00:04.227829
G36A2: headache; back pain,Passive,Forward,2021-05-22 15:12:10.659093,2021-05-22 15:12:13.896178,0:00:03.237085
G36A2: headache; back pain,Passive,Backward,2021-05-22 15:12:21.338683,2021-05-22 15:12:25.322142,0:00:03.983459
G37A2: walk toward,Active,Forward,2021-05-22 15:12:44.353007,2021-05-22 15:12:47.803096,0:00:03.450089
G37A2: walk toward,Active,Forward,2021-05-22 15:13:07.694305,2021-05-22 15:13:11.488897,0:00:03.794592
G37A2: walk toward,Active,Backward,2021-05-22 15:13:21.401129,2021-05-22 15:13:24.758667,0:00:03.357538
G37A2: walk toward,Passive,Forward,2021-05-22 15:13:35.770500,2021-05-22 15:13:39.236192,0:00:03.465692
G37A2: walk toward,Passive,Backward,2021-05-22 15:13:46.022547,2021-05-22 15:13:49.170361,0:00:03.147814
G38A2: falling down; chest pain,Active,Forward,2021-05-22 15:14:11.198711,2021-05-22 15:14:13.961683,0:00:02.762972
G38A2: falling down; chest pain,Active,Backward,2021-05-22 15:14:22.913372,2021-05-22 15:14:27.068789,0:00:04.155417
G38A2: falling down; chest pain,Passive,Forward,2021-05-22 15:14:38.761316,2021-05-22 15:14:43.113291,0:00:04.351975
G38A2: falling down; chest pain,Passive,Backward,2021-05-22 15:14:49.480857,2021-05-22 15:14:53.176905,0:00:03.696048
G39A2: walk and hold person,Active,Forward,2021-05-22 15:15:15.873740,2021-05-22 15:15:21.497062,0:00:05.623322
G39A2: walk and hold person,Active,Backward,2021-05-22 15:15:31.973977,2021-05-22 15:15:37.432027,0:00:05.458050
G39A2: walk and hold person,Passive,Forward,2021-05-22 15:15:47.348755,2021-05-22 15:15:52.519020,0:00:05.170265
G39A2: walk and hold person,Passive,Backward,2021-05-22 15:15:58.388024,2021-05-22 15:16:02.896831,0:00:04.508807
G40A2: cheers and drink,Active,Forward,2021-05-22 15:16:32.493907,2021-05-22 15:16:34.985861,0:00:02.491954
G40A2: cheers and drink,Active,Backward,2021-05-22 15:16:46.188593,2021-05-22 15:16:49.409391,0:00:03.220798
G40A2: cheers and drink,Passive,Forward,2021-05-22 15:16:58.106659,2021-05-22 15:17:00.884318,0:00:02.777659
G40A2: cheers and drink,Passive,Backward,2021-05-22 15:17:07.391830,2021-05-22 15:17:13.473316,0:00:06.081486
G1A1: hit with knees,Active,Forward,2021-05-22 15:29:52.979090,2021-05-22 15:29:55.233191,0:00:02.254101
G1A1: hit with knees,Active,Backward,2021-05-22 15:30:01.740086,2021-05-22 15:30:04.690805,0:00:02.950719
G1A1: hit with knees,Passive,Forward,2021-05-22 15:30:24.823735,2021-05-22 15:30:26.167570,0:00:01.343835
G1A1: hit with knees,Passive,Backward,2021-05-22 15:30:33.700115,2021-05-22 15:30:35.608889,0:00:01.908774
G2A1: hit with head,Active,Forward,2021-05-22 15:30:53.649583,2021-05-22 15:30:55.804596,0:00:02.155013
G2A1: hit with head,Active,Backward,2021-05-22 15:31:02.885448,2021-05-22 15:31:04.966655,0:00:02.081207
G2A1: hit with head,Passive,Forward,2021-05-22 15:31:13.227262,2021-05-22 15:31:14.612141,0:00:01.384879
