Action ID,Active,Orientation,Start Time,End Time,Last Time
G1A2: nod head,Active,Forward,2021-07-10 14:35:28.725045,2021-07-10 14:35:32.257089,0:00:03.532044
G1A2: nod head,Active,Backward,2021-07-10 14:35:39.195600,2021-07-10 14:35:42.945045,0:00:03.749445
G1A2: nod head,Passive,Forward,2021-07-10 14:35:51.487329,2021-07-10 14:35:55.987868,0:00:04.500539
G1A2: nod head,Passive,Backward,2021-07-10 14:36:01.958342,2021-07-10 14:36:05.527641,0:00:03.569299
G2A2: bow,Active,Forward,2021-07-10 14:36:31.988556,2021-07-10 14:36:35.145130,0:00:03.156574
G2A2: bow,Active,Backward,2021-07-10 14:36:39.532204,2021-07-10 14:36:42.960027,0:00:03.427823
G2A2: bow,Passive,Forward,2021-07-10 14:36:51.068787,2021-07-10 14:36:54.164835,0:00:03.096048
G2A2: bow,Passive,Backward,2021-07-10 14:36:58.583430,2021-07-10 14:37:01.868124,0:00:03.284694
G3A2: shake hands,Active,Forward,2021-07-10 14:37:16.533829,2021-07-10 14:37:19.958163,0:00:03.424334
G3A2: shake hands,Active,Backward,2021-07-10 14:37:23.820231,2021-07-10 14:37:27.914848,0:00:04.094617
G3A2: shake hands,Passive,Forward,2021-07-10 14:37:33.876682,2021-07-10 14:37:37.815376,0:00:03.938694
G3A2: shake hands,Passive,Backward,2021-07-10 14:37:41.445897,2021-07-10 14:37:45.473409,0:00:04.027512
G4A2: rock-paper-scissors,Active,Forward,2021-07-10 14:37:58.711167,2021-07-10 14:38:05.384914,0:00:06.673747
G4A2: rock-paper-scissors,Active,Backward,2021-07-10 14:38:11.363639,2021-07-10 14:38:16.380171,0:00:05.016532
G4A2: rock-paper-scissors,Passive,Forward,2021-07-10 14:38:31.299924,2021-07-10 14:38:35.699543,0:00:04.399619
G4A2: rock-paper-scissors,Passive,Backward,2021-07-10 14:38:40.343365,2021-07-10 14:38:45.308322,0:00:04.964957
G5A2: touch elbows,Active,Forward,2021-07-10 14:38:56.294907,2021-07-10 14:38:59.505212,0:00:03.210305
G5A2: touch elbows,Active,Backward,2021-07-10 14:39:04.356968,2021-07-10 14:39:07.560174,0:00:03.203206
G5A2: touch elbows,Passive,Forward,2021-07-10 14:39:12.143569,2021-07-10 14:39:15.802786,0:00:03.659217
G5A2: touch elbows,Passive,Backward,2021-07-10 14:39:20.071284,2021-07-10 14:39:23.384724,0:00:03.313440
G6A2: wave hand,Active,Forward,2021-07-10 14:39:35.453582,2021-07-10 14:39:39.112408,0:00:03.658826
G6A2: wave hand,Active,Backward,2021-07-10 14:39:43.477458,2021-07-10 14:39:46.799502,0:00:03.322044
G6A2: wave hand,Passive,Forward,2021-07-10 14:39:53.977991,2021-07-10 14:39:57.435115,0:00:03.457124
G6A2: wave hand,Passive,Backward,2021-07-10 14:40:01.604987,2021-07-10 14:40:05.384636,0:00:03.779649
