Action ID,Active,Orientation,Start Time,End Time,Last Time
G1A2: nod head,Active,Forward,2021-07-10 11:19:15.663552,2021-07-10 11:19:19.184894,0:00:03.521342
G1A2: nod head,Active,Backward,2021-07-10 11:19:27.449772,2021-07-10 11:19:31.534198,0:00:04.084426
G1A2: nod head,Passive,Forward,2021-07-10 11:19:37.571994,2021-07-10 11:19:40.887899,0:00:03.315905
G1A2: nod head,Passive,Backward,2021-07-10 11:19:55.912105,2021-07-10 11:19:58.971283,0:00:03.059178
G2A2: bow,Active,Forward,2021-07-10 11:20:08.706639,2021-07-10 11:20:12.663395,0:00:03.956756
G2A2: bow,Active,Backward,2021-07-10 11:20:20.795706,2021-07-10 11:20:24.461375,0:00:03.665669
G2A2: bow,Passive,Forward,2021-07-10 11:20:28.902332,2021-07-10 11:20:32.535175,0:00:03.632843
G2A2: bow,Passive,Backward,2021-07-10 11:20:35.333291,2021-07-10 11:20:39.174713,0:00:03.841422
G3A2: shake hands,Active,Forward,2021-07-10 11:20:57.244524,2021-07-10 11:21:01.355820,0:00:04.111296
G3A2: shake hands,Active,Backward,2021-07-10 11:21:04.881183,2021-07-10 11:21:08.870451,0:00:03.989268
G3A2: shake hands,Passive,Forward,2021-07-10 11:21:15.193635,2021-07-10 11:21:18.575322,0:00:03.381687
G3A2: shake hands,Passive,Backward,2021-07-10 11:21:23.888217,2021-07-10 11:21:27.456903,0:00:03.568686
G4A2: rock-paper-scissors,Active,Forward,2021-07-10 11:21:37.530721,2021-07-10 11:21:43.166919,0:00:05.636198
G4A2: rock-paper-scissors,Active,Backward,2021-07-10 11:21:46.039411,2021-07-10 11:21:51.842073,0:00:05.802662
G4A2: rock-paper-scissors,Passive,Forward,2021-07-10 11:21:57.889688,2021-07-10 11:22:03.724774,0:00:05.835086
G4A2: rock-paper-scissors,Passive,Backward,2021-07-10 11:22:12.906009,2021-07-10 11:22:18.852584,0:00:05.946575
G5A2: touch elbows,Active,Forward,2021-07-10 11:22:32.513879,2021-07-10 11:22:36.339318,0:00:03.825439
G5A2: touch elbows,Active,Backward,2021-07-10 11:22:39.273947,2021-07-10 11:22:42.781621,0:00:03.507674
G5A2: touch elbows,Passive,Forward,2021-07-10 11:22:47.311651,2021-07-10 11:22:51.168613,0:00:03.856962
G5A2: touch elbows,Passive,Backward,2021-07-10 11:22:54.007440,2021-07-10 11:22:57.292029,0:00:03.284589
G6A2: wave hand,Active,Forward,2021-07-10 11:23:03.314060,2021-07-10 11:23:06.215615,0:00:02.901555
G6A2: wave hand,Active,Backward,2021-07-10 11:23:12.302934,2021-07-10 11:23:15.099861,0:00:02.796927
G6A2: wave hand,Passive,Forward,2021-07-10 11:23:20.691616,2021-07-10 11:23:24.038991,0:00:03.347375
G6A2: wave hand,Passive,Backward,2021-07-10 11:23:30.984370,2021-07-10 11:23:34.313292,0:00:03.328922
G7A2: fist bumping,Active,Forward,2021-07-10 11:23:44.158607,2021-07-10 11:23:47.236186,0:00:03.077579
G7A2: fist bumping,Active,Backward,2021-07-10 11:23:50.338478,2021-07-10 11:23:53.146573,0:00:02.808095
G7A2: fist bumping,Passive,Forward,2021-07-10 11:23:57.905290,2021-07-10 11:24:00.861427,0:00:02.956137
G7A2: fist bumping,Passive,Backward,2021-07-10 11:24:02.966977,2021-07-10 11:24:05.807678,0:00:02.840701
G8A2: pat on back,Active,Forward,2021-07-10 11:24:48.378410,2021-07-10 11:24:52.330139,0:00:03.951729
G8A2: pat on back,Active,Backward,2021-07-10 11:24:56.494961,2021-07-10 11:24:59.880493,0:00:03.385532
G8A2: pat on back,Passive,Forward,2021-07-10 11:25:05.133189,2021-07-10 11:25:08.499216,0:00:03.366027
G8A2: pat on back,Passive,Backward,2021-07-10 11:25:11.266384,2021-07-10 11:25:14.949232,0:00:03.682848
G9A2: giving object,Active,Forward,2021-07-10 11:25:34.011565,2021-07-10 11:25:37.519977,0:00:03.508412
G9A2: giving object,Active,Backward,2021-07-10 11:25:41.738306,2021-07-10 11:25:45.172500,0:00:03.434194
G9A2: giving object,Passive,Forward,2021-07-10 11:25:52.788825,2021-07-10 11:25:55.913642,0:00:03.124817
