Action ID,Active,Orientation,Start Time,End Time,Last Time
G1A2: nod head,Active,Forward,2021-05-17 14:14:02.949566,2021-05-17 14:14:05.112549,0:00:02.162983
G1A2: nod head,Passive,Forward,2021-05-17 14:14:25.402077,2021-05-17 14:14:27.868081,0:00:02.466004
G1A2: nod head,Active,Forward,2021-05-17 14:15:30.292224,2021-05-17 14:15:33.281848,0:00:02.989624
G1A2: nod head,Passive,Forward,2021-05-17 14:15:39.699218,2021-05-17 14:15:41.886618,0:00:02.187400
G1A2: nod head,Active,Backward,2021-05-17 14:16:05.235845,2021-05-17 14:16:07.398402,0:00:02.162557
G1A2: nod head,Passive,Forward,2021-05-17 14:16:17.642382,2021-05-17 14:16:19.797334,0:00:02.154952
G1A2: nod head,Active,Forward,2021-05-17 14:17:37.360112,2021-05-17 14:17:39.490441,0:00:02.130329
G1A2: nod head,Active,Backward,2021-05-17 14:17:45.003152,2021-05-17 14:17:47.020804,0:00:02.017652
G1A2: nod head,Passive,Forward,2021-05-17 14:18:03.260125,2021-05-17 14:18:05.449540,0:00:02.189415
G1A2: nod head,Passive,Backward,2021-05-17 14:18:10.079462,2021-05-17 14:18:11.636159,0:00:01.556697
G2A2: bow,Active,Forward,2021-05-17 14:18:23.052003,2021-05-17 14:18:26.075401,0:00:03.023398
G2A2: bow,Active,Backward,2021-05-17 14:18:32.409533,2021-05-17 14:18:35.112950,0:00:02.703417
G2A2: bow,Passive,Forward,2021-05-17 14:18:42.486599,2021-05-17 14:18:45.452732,0:00:02.966133
G2A2: bow,Passive,Backward,2021-05-17 14:18:49.662709,2021-05-17 14:18:52.343806,0:00:02.681097
G3A2: shake hands,Active,Forward,2021-05-17 14:19:03.175138,2021-05-17 14:19:06.084128,0:00:02.908990
G3A2: shake hands,Active,Backward,2021-05-17 14:19:24.017708,2021-05-17 14:19:26.590365,0:00:02.572657
G3A2: shake hands,Passive,Forward,2021-05-17 14:19:34.608691,2021-05-17 14:19:35.731292,0:00:01.122601
G3A2: shake hands,Passive,Backward,2021-05-17 14:19:42.278388,2021-05-17 14:19:44.777888,0:00:02.499500
G4A2: rock-paper-scissors,Active,Forward,2021-05-17 14:19:56.582511,2021-05-17 14:19:59.671096,0:00:03.088585
G4A2: rock-paper-scissors,Active,Forward,2021-05-17 14:20:13.760072,2021-05-17 14:20:18.826433,0:00:05.066361
G4A2: rock-paper-scissors,Active,Forward,2021-05-17 14:20:25.683173,2021-05-17 14:20:31.531383,0:00:05.848210
G4A2: rock-paper-scissors,Active,Backward,2021-05-17 14:20:40.778927,2021-05-17 14:20:46.179438,0:00:05.400511
G4A2: rock-paper-scissors,Passive,Forward,2021-05-17 14:20:56.502077,2021-05-17 14:21:02.065509,0:00:05.563432
G4A2: rock-paper-scissors,Passive,Backward,2021-05-17 14:21:06.900795,2021-05-17 14:21:11.059784,0:00:04.158989
G5A2: touch elbows,Active,Forward,2021-05-17 14:21:24.064580,2021-05-17 14:21:27.373634,0:00:03.309054
G5A2: touch elbows,Active,Backward,2021-05-17 14:21:38.804374,2021-05-17 14:21:41.746259,0:00:02.941885
G5A2: touch elbows,Passive,Forward,2021-05-17 14:21:52.103940,2021-05-17 14:21:54.848981,0:00:02.745041
G5A2: touch elbows,Passive,Backward,2021-05-17 14:21:59.536359,2021-05-17 14:22:02.912962,0:00:03.376603
G6A2: wave hand,Active,Forward,2021-05-17 14:22:16.474624,2021-05-17 14:22:19.409352,0:00:02.934728
G6A2: wave hand,Active,Backward,2021-05-17 14:22:23.374633,2021-05-17 14:22:26.215103,0:00:02.840470
G6A2: wave hand,Passive,Forward,2021-05-17 14:22:37.352167,2021-05-17 14:22:39.874365,0:00:02.522198
G6A2: wave hand,Passive,Backward,2021-05-17 14:22:44.485677,2021-05-17 14:22:46.993196,0:00:02.507519
G7A2: fist bumping,Active,Forward,2021-05-17 14:22:59.682615,2021-05-17 14:23:02.502389,0:00:02.819774
G7A2: fist bumping,Active,Backward,2021-05-17 14:23:06.205463,2021-05-17 14:23:08.795001,0:00:02.589538
G7A2: fist bumping,Passive,Forward,2021-05-17 14:23:14.383952,2021-05-17 14:23:16.686665,0:00:02.302713
G7A2: fist bumping,Passive,Backward,2021-05-17 14:23:20.267110,2021-05-17 14:23:22.488293,0:00:02.221183
G8A2: pat on back,Active,Forward,2021-05-17 14:23:53.511712,2021-05-17 14:23:56.223948,0:00:02.712236
G8A2: pat on back,Active,Backward,2021-05-17 14:24:09.244079,2021-05-17 14:24:12.193760,0:00:02.949681
G8A2: pat on back,Passive,Forward,2021-05-17 14:24:28.048085,2021-05-17 14:24:31.504792,0:00:03.456707
G8A2: pat on back,Passive,Backward,2021-05-17 14:24:36.880271,2021-05-17 14:24:39.666190,0:00:02.785919
G9A2: giving object,Active,Forward,2021-05-17 14:25:27.872806,2021-05-17 14:25:30.986725,0:00:03.113919
G9A2: giving object,Active,Backward,2021-05-17 14:25:37.887204,2021-05-17 14:25:40.222326,0:00:02.335122
G9A2: giving object,Passive,Forward,2021-05-17 14:25:50.658932,2021-05-17 14:25:53.469624,0:00:02.810692
G9A2: giving object,Passive,Backward,2021-05-17 14:25:59.051116,2021-05-17 14:26:01.990630,0:00:02.939514
G10A2: exchange object,Active,Forward,2021-05-17 14:26:22.945561,2021-05-17 14:26:26.533034,0:00:03.587473
G10A2: exchange object,Active,Backward,2021-05-17 14:26:31.432765,2021-05-17 14:26:34.941174,0:00:03.508409
G10A2: exchange object,Passive,Forward,2021-05-17 14:26:46.644592,2021-05-17 14:26:50.021195,0:00:03.376603
G10A2: exchange object,Passive,Backward,2021-05-17 14:26:54.748095,2021-05-17 14:26:58.180162,0:00:03.432067
G11A2: clapping; hushing,Active,Forward,2021-05-17 14:27:43.011779,2021-05-17 14:27:47.360013,0:00:04.348234
G11A2: clapping; hushing,Active,Backward,2021-05-17 14:27:52.735633,2021-05-17 14:27:56.152143,0:00:03.416510
G11A2: clapping; hushing,Passive,Forward,2021-05-17 14:28:11.579377,2021-05-17 14:28:14.880690,0:00:03.301313
G11A2: clapping; hushing,Passive,Backward,2021-05-17 14:28:19.329770,2021-05-17 14:28:22.867361,0:00:03.537591
G12A2: drink water; brush teeth,Active,Forward,2021-05-17 14:28:52.171017,2021-05-17 14:28:56.739438,0:00:04.568421
G12A2: drink water; brush teeth,Active,Backward,2021-05-17 14:29:02.795656,2021-05-17 14:29:06.946679,0:00:04.151023
G12A2: drink water; brush teeth,Passive,Forward,2021-05-17 14:29:17.030459,2021-05-17 14:29:21.761497,0:00:04.731038
G12A2: drink water; brush teeth,Passive,Backward,2021-05-17 14:29:27.139574,2021-05-17 14:29:32.225223,0:00:05.085649
G13A2: stand up; jump up,Active,Forward,2021-05-17 14:30:08.893041,2021-05-17 14:30:11.581289,0:00:02.688248
G13A2: stand up; jump up,Active,Backward,2021-05-17 14:30:19.109485,2021-05-17 14:30:21.813119,0:00:02.703634
G13A2: stand up; jump up,Passive,Forward,2021-05-17 14:30:32.365105,2021-05-17 14:30:35.625632,0:00:03.260527
G13A2: stand up; jump up,Passive,Backward,2021-05-17 14:30:42.529910,2021-05-17 14:30:45.807675,0:00:03.277765
G14A2: take off a hat; play a phone,Active,Forward,2021-05-17 14:31:44.774874,2021-05-17 14:31:47.962462,0:00:03.187588
G14A2: take off a hat; play a phone,Active,Backward,2021-05-17 14:31:54.886170,2021-05-17 14:31:57.976315,0:00:03.090145
G14A2: take off a hat; play a phone,Passive,Forward,2021-05-17 14:32:20.729154,2021-05-17 14:32:24.259325,0:00:03.530171
G14A2: take off a hat; play a phone,Passive,Backward,2021-05-17 14:32:29.549254,2021-05-17 14:32:32.582452,0:00:03.033198
G15A2: take a selfie; wipe face,Active,Forward,2021-05-17 14:33:13.195103,2021-05-17 14:33:17.828572,0:00:04.633469
G15A2: take a selfie; wipe face,Active,Backward,2021-05-17 14:33:25.893779,2021-05-17 14:33:30.028317,0:00:04.134538
G15A2: take a selfie; wipe face,Passive,Forward,2021-05-17 14:33:41.290257,2021-05-17 14:33:44.551168,0:00:03.260911
G15A2: take a selfie; wipe face,Passive,Backward,2021-05-17 14:33:51.222240,2021-05-17 14:33:54.548584,0:00:03.326344
G16A2: cross hands in front; throat-slitting,Active,Forward,2021-05-17 14:34:22.322103,2021-05-17 14:34:25.257072,0:00:02.934969
