Action ID,Active,Orientation,Start Time,End Time,Last Time
G1A2: nod head,Active,Forward,2021-06-19 19:17:45.469222,2021-06-19 19:17:48.491270,0:00:03.022048
G1A2: nod head,Active,Backward,2021-06-19 19:17:55.948112,2021-06-19 19:17:58.398310,0:00:02.450198
G1A2: nod head,Passive,Forward,2021-06-19 19:18:11.342433,2021-06-19 19:18:13.386001,0:00:02.043568
G1A2: nod head,Passive,Backward,2021-06-19 19:18:18.165120,2021-06-19 19:18:20.861703,0:00:02.696583
G2A2: bow,Active,Forward,2021-06-19 19:18:35.159887,2021-06-19 19:18:38.039034,0:00:02.879147
G2A2: bow,Active,Backward,2021-06-19 19:18:44.833324,2021-06-19 19:18:46.249974,0:00:01.416650
G2A2: bow,Passive,Forward,2021-06-19 19:18:54.428131,2021-06-19 19:18:56.952119,0:00:02.523988
G2A2: bow,Passive,Backward,2021-06-19 19:19:01.436230,2021-06-19 19:19:04.302864,0:00:02.866634
G3A2: shake hands,Active,Forward,2021-06-19 19:19:17.056701,2021-06-19 19:19:19.793494,0:00:02.736793
G3A2: shake hands,Active,Backward,2021-06-19 19:19:24.564102,2021-06-19 19:19:26.947260,0:00:02.383158
G3A2: shake hands,Passive,Forward,2021-06-19 19:20:06.229882,2021-06-19 19:20:08.786629,0:00:02.556747
G3A2: shake hands,Passive,Backward,2021-06-19 19:20:13.491174,2021-06-19 19:20:16.284914,0:00:02.793740
G4A2: rock-paper-scissors,Active,Forward,2021-06-19 19:20:42.025614,2021-06-19 19:20:46.782832,0:00:04.757218
G4A2: rock-paper-scissors,Active,Backward,2021-06-19 19:20:54.568397,2021-06-19 19:21:00.317270,0:00:05.748873
G4A2: rock-paper-scissors,Passive,Forward,2021-06-19 19:21:09.726214,2021-06-19 19:21:13.536296,0:00:03.810082
G4A2: rock-paper-scissors,Passive,Backward,2021-06-19 19:21:20.132791,2021-06-19 19:21:26.204904,0:00:06.072113
G5A2: touch elbows,Active,Forward,2021-06-19 19:22:45.072104,2021-06-19 19:22:50.395119,0:00:05.323015
G5A2: touch elbows,Active,Backward,2021-06-19 19:22:57.827993,2021-06-19 19:23:02.400558,0:00:04.572565
G5A2: touch elbows,Passive,Forward,2021-06-19 19:23:10.988356,2021-06-19 19:23:14.249610,0:00:03.261254
G5A2: touch elbows,Passive,Backward,2021-06-19 19:23:21.460733,2021-06-19 19:23:25.205352,0:00:03.744619
G6A2: wave hand,Active,Forward,2021-06-19 19:23:40.290117,2021-06-19 19:23:43.297601,0:00:03.007484
G6A2: wave hand,Active,Backward,2021-06-19 19:23:49.147888,2021-06-19 19:23:53.047139,0:00:03.899251
G6A2: wave hand,Passive,Forward,2021-06-19 19:24:00.077462,2021-06-19 19:24:03.379652,0:00:03.302190
G6A2: wave hand,Passive,Backward,2021-06-19 19:24:09.173251,2021-06-19 19:24:11.787107,0:00:02.613856
G7A2: fist bumping,Active,Forward,2021-06-19 19:25:09.603664,2021-06-19 19:25:13.022927,0:00:03.419263
G7A2: fist bumping,Active,Backward,2021-06-19 19:25:19.388728,2021-06-19 19:25:22.019554,0:00:02.630826
G7A2: fist bumping,Passive,Forward,2021-06-19 19:25:28.524388,2021-06-19 19:25:31.556255,0:00:03.031867
G7A2: fist bumping,Passive,Backward,2021-06-19 19:25:36.563631,2021-06-19 19:25:39.399285,0:00:02.835654
G8A2: smack on back,Active,Forward,2021-06-19 19:26:24.718888,2021-06-19 19:26:28.601832,0:00:03.882944
G8A2: smack on back,Active,Backward,2021-06-19 19:26:33.921276,2021-06-19 19:26:37.386401,0:00:03.465125
G8A2: smack on back,Passive,Forward,2021-06-19 19:26:43.827967,2021-06-19 19:26:46.809447,0:00:02.981480
G8A2: smack on back,Passive,Backward,2021-06-19 19:26:52.190453,2021-06-19 19:26:55.544594,0:00:03.354141
G9A2: giving object,Active,Forward,2021-06-19 19:27:18.611104,2021-06-19 19:27:21.872958,0:00:03.261854
G9A2: giving object,Active,Backward,2021-06-19 19:27:30.254444,2021-06-19 19:27:33.655400,0:00:03.400956
G9A2: giving object,Passive,Forward,2021-06-19 19:27:40.268670,2021-06-19 19:27:43.389685,0:00:03.121015
G9A2: giving object,Passive,Backward,2021-06-19 19:27:48.616704,2021-06-19 19:27:51.157178,0:00:02.540474
G10A2: exchange object,Active,Forward,2021-06-19 19:28:21.060682,2021-06-19 19:28:24.567602,0:00:03.506920
G10A2: exchange object,Active,Backward,2021-06-19 19:28:36.605135,2021-06-19 19:28:40.440092,0:00:03.834957
G10A2: exchange object,Passive,Forward,2021-06-19 19:28:47.648907,2021-06-19 19:28:50.690073,0:00:03.041166
G10A2: exchange object,Passive,Backward,2021-06-19 19:28:56.490114,2021-06-19 19:28:59.359063,0:00:02.868949
G11A2: clapping; hushing,Active,Forward,2021-06-19 19:30:49.520531,2021-06-19 19:30:52.412768,0:00:02.892237
G11A2: clapping; hushing,Active,Backward,2021-06-19 19:30:57.674457,2021-06-19 19:31:00.107993,0:00:02.433536
G11A2: clapping; hushing,Passive,Forward,2021-06-19 19:31:08.712221,2021-06-19 19:31:12.093767,0:00:03.381546
G11A2: clapping; hushing,Passive,Backward,2021-06-19 19:31:16.528512,2021-06-19 19:31:19.847450,0:00:03.318938
G12A2: drink water; brush teeth,Active,Forward,2021-06-19 19:31:53.459869,2021-06-19 19:31:56.646703,0:00:03.186834
G12A2: drink water; brush teeth,Active,Backward,2021-06-19 19:32:05.913640,2021-06-19 19:32:08.863748,0:00:02.950108
G12A2: drink water; brush teeth,Passive,Forward,2021-06-19 19:32:20.162361,2021-06-19 19:32:22.907702,0:00:02.745341
G12A2: drink water; brush teeth,Passive,Backward,2021-06-19 19:32:29.537013,2021-06-19 19:32:32.019889,0:00:02.482876
G13A2: stand up; jump up,Active,Forward,2021-06-19 19:33:11.563155,2021-06-19 19:33:14.336754,0:00:02.773599
G13A2: stand up; jump up,Active,Backward,2021-06-19 19:33:23.388077,2021-06-19 19:33:26.184213,0:00:02.796136
G13A2: stand up; jump up,Passive,Forward,2021-06-19 19:33:44.574501,2021-06-19 19:33:47.006436,0:00:02.431935
G13A2: stand up; jump up,Passive,Backward,2021-06-19 19:33:55.108272,2021-06-19 19:33:57.027079,0:00:01.918807
G14A2: take off a hat; play a phone,Active,Forward,2021-06-19 19:34:35.303584,2021-06-19 19:34:38.404588,0:00:03.101004
G14A2: take off a hat; play a phone,Active,Backward,2021-06-19 19:34:45.926479,2021-06-19 19:34:48.877180,0:00:02.950701
G14A2: take off a hat; play a phone,Passive,Forward,2021-06-19 19:35:01.509470,2021-06-19 19:35:04.634477,0:00:03.125007
G14A2: take off a hat; play a phone,Passive,Backward,2021-06-19 19:35:10.928297,2021-06-19 19:35:13.777969,0:00:02.849672
G15A2: take a selfie; wipe face,Active,Forward,2021-06-19 19:35:55.332427,2021-06-19 19:35:58.159143,0:00:02.826716
G15A2: take a selfie; wipe face,Active,Backward,2021-06-19 19:36:04.697690,2021-06-19 19:36:07.435149,0:00:02.737459
G15A2: take a selfie; wipe face,Passive,Forward,2021-06-19 19:36:40.181181,2021-06-19 19:36:43.622601,0:00:03.441420
G15A2: take a selfie; wipe face,Passive,Backward,2021-06-19 19:36:49.849856,2021-06-19 19:36:52.872774,0:00:03.022918
G16A2: cross hands in front; throat-slitting,Active,Forward,2021-06-19 19:37:33.623523,2021-06-19 19:37:36.875895,0:00:03.252372
G16A2: cross hands in front; throat-slitting,Active,Backward,2021-06-19 19:38:07.564913,2021-06-19 19:38:10.162009,0:00:02.597096
G16A2: cross hands in front; throat-slitting,Passive,Forward,2021-06-19 19:38:19.462826,2021-06-19 19:38:23.240210,0:00:03.777384
G16A2: cross hands in front; throat-slitting,Passive,Backward,2021-06-19 19:38:29.770011,2021-06-19 19:38:32.876524,0:00:03.106513
G17A2: crawling; open bottle,Active,Forward,2021-06-19 19:39:58.376292,2021-06-19 19:40:02.603136,0:00:04.226844
G17A2: crawling; open bottle,Active,Backward,2021-06-19 19:40:10.372405,2021-06-19 19:40:13.994828,0:00:03.622423
G17A2: crawling; open bottle,Passive,Forward,2021-06-19 19:40:25.060051,2021-06-19 19:40:28.615856,0:00:03.555805
G17A2: crawling; open bottle,Passive,Backward,2021-06-19 19:40:36.449570,2021-06-19 19:40:39.801183,0:00:03.351613
G18A2: sneeze; yawn,Active,Forward,2021-06-19 19:41:22.143143,2021-06-19 19:41:24.879366,0:00:02.736223
G18A2: sneeze; yawn,Active,Backward,2021-06-19 19:41:31.639835,2021-06-19 19:41:33.769659,0:00:02.129824
G18A2: sneeze; yawn,Passive,Forward,2021-06-19 19:41:43.067307,2021-06-19 19:41:45.263215,0:00:02.195908
G18A2: sneeze; yawn,Passive,Backward,2021-06-19 19:41:51.441549,2021-06-19 19:41:54.448159,0:00:03.006610
G19A2: self-cutting with knife; take off headphone,Active,Forward,2021-06-19 19:42:43.226719,2021-06-19 19:42:46.708738,0:00:03.482019
G19A2: self-cutting with knife; take off headphone,Active,Backward,2021-06-19 19:42:54.653957,2021-06-19 19:42:57.876623,0:00:03.222666
G19A2: self-cutting with knife; take off headphone,Passive,Forward,2021-06-19 19:43:10.355602,2021-06-19 19:43:13.199152,0:00:02.843550
G19A2: self-cutting with knife; take off headphone,Passive,Backward,2021-06-19 19:43:20.082267,2021-06-19 19:43:22.900420,0:00:02.818153
G20A2: stretch oneself; flick hair,Active,Forward,2021-06-19 19:44:08.657411,2021-06-19 19:44:11.557584,0:00:02.900173
G20A2: stretch oneself; flick hair,Active,Backward,2021-06-19 19:44:19.391198,2021-06-19 19:44:21.840582,0:00:02.449384
G20A2: stretch oneself; flick hair,Passive,Forward,2021-06-19 19:44:30.118548,2021-06-19 19:44:32.756223,0:00:02.637675
G20A2: stretch oneself; flick hair,Passive,Backward,2021-06-19 19:44:39.458821,2021-06-19 19:44:42.161844,0:00:02.703023
G21A2: thumb up; thumb down,Active,Forward,2021-06-19 19:45:07.927608,2021-06-19 19:45:10.748530,0:00:02.820922
G21A2: thumb up; thumb down,Active,Backward,2021-06-19 19:45:16.705703,2021-06-19 19:45:19.237501,0:00:02.531798
G21A2: thumb up; thumb down,Passive,Forward,2021-06-19 19:45:26.307625,2021-06-19 19:45:29.052874,0:00:02.745249
