Action ID,Active,Orientation,Start Time,End Time,Last Time
G1A2: nod head,Active,Forward,2021-06-24 19:34:35.780324,2021-06-24 19:34:39.041562,0:00:03.261238
G1A2: nod head,Active,Backward,2021-06-24 19:34:44.144844,2021-06-24 19:34:47.096278,0:00:02.951434
G1A2: nod head,Passive,Forward,2021-06-24 19:34:53.196219,2021-06-24 19:34:56.059151,0:00:02.862932
G1A2: nod head,Passive,Backward,2021-06-24 19:35:00.362540,2021-06-24 19:35:03.076848,0:00:02.714308
G2A2: bow,Active,Forward,2021-06-24 19:35:23.658533,2021-06-24 19:35:26.904272,0:00:03.245739
G2A2: bow,Active,Backward,2021-06-24 19:35:33.419860,2021-06-24 19:35:35.884563,0:00:02.464703
G2A2: bow,Passive,Forward,2021-06-24 19:35:41.204033,2021-06-24 19:35:43.930754,0:00:02.726721
G2A2: bow,Passive,Backward,2021-06-24 19:35:47.639110,2021-06-24 19:35:49.943649,0:00:02.304539
G3A2: shake hands,Active,Forward,2021-06-24 19:35:58.439557,2021-06-24 19:36:01.797001,0:00:03.357444
G3A2: shake hands,Active,Backward,2021-06-24 19:36:06.523165,2021-06-24 19:36:09.628644,0:00:03.105479
G3A2: shake hands,Passive,Forward,2021-06-24 19:36:14.923417,2021-06-24 19:36:17.906105,0:00:02.982688
G3A2: shake hands,Passive,Backward,2021-06-24 19:36:21.972464,2021-06-24 19:36:24.907699,0:00:02.935235
G4A2: rock-paper-scissors,Active,Forward,2021-06-24 19:36:40.179053,2021-06-24 19:36:43.800500,0:00:03.621447
G4A2: rock-paper-scissors,Active,Backward,2021-06-24 19:36:48.234541,2021-06-24 19:36:51.615242,0:00:03.380701
G4A2: rock-paper-scissors,Passive,Forward,2021-06-24 19:36:58.889561,2021-06-24 19:37:01.323817,0:00:02.434256
G4A2: rock-paper-scissors,Passive,Backward,2021-06-24 19:37:06.678224,2021-06-24 19:37:10.141493,0:00:03.463269
G5A2: touch elbows,Active,Forward,2021-06-24 19:37:26.460180,2021-06-24 19:37:29.092021,0:00:02.631841
G5A2: touch elbows,Active,Backward,2021-06-24 19:37:33.227961,2021-06-24 19:37:35.855121,0:00:02.627160
G5A2: touch elbows,Passive,Forward,2021-06-24 19:37:40.935091,2021-06-24 19:37:44.005137,0:00:03.070046
G5A2: touch elbows,Passive,Backward,2021-06-24 19:37:47.737774,2021-06-24 19:37:50.440910,0:00:02.703136
G6A2: wave hand,Active,Forward,2021-06-24 19:38:06.506366,2021-06-24 19:38:09.432481,0:00:02.926115
G6A2: wave hand,Active,Backward,2021-06-24 19:38:14.265590,2021-06-24 19:38:17.088015,0:00:02.822425
G6A2: wave hand,Passive,Forward,2021-06-24 19:38:23.958876,2021-06-24 19:38:26.781931,0:00:02.823055
G6A2: wave hand,Passive,Backward,2021-06-24 19:38:30.751930,2021-06-24 19:38:33.271618,0:00:02.519688
G7A2: fist bumping,Active,Forward,2021-06-24 19:38:43.495766,2021-06-24 19:38:46.090256,0:00:02.594490
G7A2: fist bumping,Active,Backward,2021-06-24 19:38:50.348846,2021-06-24 19:38:52.685858,0:00:02.337012
G7A2: fist bumping,Passive,Forward,2021-06-24 19:38:57.797167,2021-06-24 19:39:00.309072,0:00:02.511905
G7A2: fist bumping,Passive,Backward,2021-06-24 19:39:03.734757,2021-06-24 19:39:06.297809,0:00:02.563052
G8A2: pat on back,Active,Forward,2021-06-24 19:39:28.043443,2021-06-24 19:39:31.385204,0:00:03.341761
