Action ID,Active,Orientation,Start Time,End Time,Last Time
G1A2: nod head,Active,Forward,2021-05-28 15:14:04.042175,2021-05-28 15:14:07.351716,0:00:03.309541
G1A2: nod head,Active,Backward,2021-05-28 15:14:18.898056,2021-05-28 15:14:20.996992,0:00:02.098936
G1A2: nod head,Passive,Forward,2021-05-28 15:14:51.991792,2021-05-28 15:14:54.007909,0:00:02.016117
G1A2: nod head,Passive,Backward,2021-05-28 15:14:58.692902,2021-05-28 15:15:00.528266,0:00:01.835364
G2A2: bow,Active,Forward,2021-05-28 15:15:14.613098,2021-05-28 15:15:17.179207,0:00:02.566109
G2A2: bow,Active,Forward,2021-05-28 15:15:32.666560,2021-05-28 15:15:35.929306,0:00:03.262746
G2A2: bow,Active,Backward,2021-05-28 15:15:44.009041,2021-05-28 15:15:46.931787,0:00:02.922746
G2A2: bow,Passive,Forward,2021-05-28 15:15:55.049896,2021-05-28 15:15:58.093120,0:00:03.043224
G2A2: bow,Passive,Backward,2021-05-28 15:16:23.838491,2021-05-28 15:16:26.854706,0:00:03.016215
G3A2: shake hands,Active,Forward,2021-05-28 15:16:39.729301,2021-05-28 15:16:43.276389,0:00:03.547088
G3A2: shake hands,Active,Backward,2021-05-28 15:17:34.312611,2021-05-28 15:17:37.402207,0:00:03.089596
G3A2: shake hands,Passive,Forward,2021-05-28 15:17:45.667727,2021-05-28 15:17:48.314556,0:00:02.646829
G3A2: shake hands,Passive,Backward,2021-05-28 15:17:53.870421,2021-05-28 15:17:57.099609,0:00:03.229188
G4A2: rock-paper-scissors,Active,Forward,2021-05-28 15:18:26.623056,2021-05-28 15:18:30.569114,0:00:03.946058
G4A2: rock-paper-scissors,Active,Backward,2021-05-28 15:18:39.328176,2021-05-28 15:18:42.336929,0:00:03.008753
G4A2: rock-paper-scissors,Passive,Forward,2021-05-28 15:18:49.458392,2021-05-28 15:18:52.478169,0:00:03.019777
G4A2: rock-paper-scissors,Passive,Backward,2021-05-28 15:18:58.399894,2021-05-28 15:19:01.550312,0:00:03.150418
G5A2: touch elbows,Active,Forward,2021-05-28 15:21:05.369741,2021-05-28 15:21:08.943399,0:00:03.573658
G5A2: touch elbows,Active,Backward,2021-05-28 15:21:17.956099,2021-05-28 15:21:21.018573,0:00:03.062474
G5A2: touch elbows,Passive,Forward,2021-05-28 15:21:27.266474,2021-05-28 15:21:30.266538,0:00:03.000064
