Action ID,Active,Orientation,Start Time,End Time,Last Time
G1A2: nod head,Active,Forward,2021-05-21 15:21:13.109548,2021-05-21 15:21:14.935804,0:00:01.826256
G1A2: nod head,Active,Backward,2021-05-21 15:21:21.712506,2021-05-21 15:21:23.219848,0:00:01.507342
G1A2: nod head,Passive,Forward,2021-05-21 15:21:33.690172,2021-05-21 15:21:35.452439,0:00:01.762267
G1A2: nod head,Passive,Backward,2021-05-21 15:21:40.588949,2021-05-21 15:21:42.170238,0:00:01.581289
G2A2: bow,Active,Forward,2021-05-21 15:22:18.028074,2021-05-21 15:22:20.814990,0:00:02.786916
G2A2: bow,Active,Forward,2021-05-21 15:22:29.292871,2021-05-21 15:22:32.560837,0:00:03.267966
G2A2: bow,Active,Backward,2021-05-21 15:22:44.044461,2021-05-21 15:22:46.814239,0:00:02.769778
G2A2: bow,Passive,Forward,2021-05-21 15:22:53.818760,2021-05-21 15:22:56.934302,0:00:03.115542
G2A2: bow,Passive,Backward,2021-05-21 15:23:01.212026,2021-05-21 15:23:03.859057,0:00:02.647031
G3A2: shake hands,Active,Forward,2021-05-21 15:23:16.273951,2021-05-21 15:23:19.633290,0:00:03.359339
G3A2: shake hands,Active,Backward,2021-05-21 15:23:30.609358,2021-05-21 15:23:33.838096,0:00:03.228738
G3A2: shake hands,Passive,Forward,2021-05-21 15:23:43.631790,2021-05-21 15:23:46.737948,0:00:03.106158
G3A2: shake hands,Passive,Backward,2021-05-21 15:23:52.277856,2021-05-21 15:23:55.909327,0:00:03.631471
G4A2: rock-paper-scissors,Active,Forward,2021-05-21 15:24:43.728863,2021-05-21 15:24:47.406260,0:00:03.677397
G4A2: rock-paper-scissors,Active,Backward,2021-05-21 15:24:52.910885,2021-05-21 15:24:56.427960,0:00:03.517075
G4A2: rock-paper-scissors,Passive,Forward,2021-05-21 15:25:05.080294,2021-05-21 15:25:08.424388,0:00:03.344094
G4A2: rock-paper-scissors,Passive,Backward,2021-05-21 15:25:13.210949,2021-05-21 15:25:16.374547,0:00:03.163598
G5A2: touch elbows,Active,Forward,2021-05-21 15:25:32.298440,2021-05-21 15:25:35.241333,0:00:02.942893
G5A2: touch elbows,Active,Backward,2021-05-21 15:25:40.159663,2021-05-21 15:25:43.208842,0:00:03.049179
G5A2: touch elbows,Passive,Forward,2021-05-21 15:25:49.844278,2021-05-21 15:25:52.909627,0:00:03.065349
G5A2: touch elbows,Passive,Backward,2021-05-21 15:25:56.327828,2021-05-21 15:25:59.458542,0:00:03.130714
G6A2: wave hand,Active,Forward,2021-05-21 15:26:08.927656,2021-05-21 15:26:11.319338,0:00:02.391682
G6A2: wave hand,Active,Backward,2021-05-21 15:26:15.475037,2021-05-21 15:26:18.319230,0:00:02.844193
G6A2: wave hand,Passive,Forward,2021-05-21 15:26:27.714056,2021-05-21 15:26:30.327210,0:00:02.613154
G6A2: wave hand,Passive,Backward,2021-05-21 15:26:33.802957,2021-05-21 15:26:36.359369,0:00:02.556412
G7A2: fist bumping,Active,Forward,2021-05-21 15:26:51.331184,2021-05-21 15:26:53.904293,0:00:02.573109
G7A2: fist bumping,Active,Backward,2021-05-21 15:27:11.554989,2021-05-21 15:27:14.341018,0:00:02.786029
G7A2: fist bumping,Passive,Forward,2021-05-21 15:27:59.284802,2021-05-21 15:28:02.374719,0:00:03.089917
G7A2: fist bumping,Passive,Backward,2021-05-21 15:28:07.036709,2021-05-21 15:28:10.053064,0:00:03.016355
G7A2: fist bumping,Active,Forward,2021-05-21 15:28:29.678154,2021-05-21 15:28:31.875120,0:00:02.196966
G7A2: fist bumping,Active,Backward,2021-05-21 15:28:45.787259,2021-05-21 15:28:48.442110,0:00:02.654851
G8A2: pat on back,Active,Forward,2021-05-21 15:29:01.223786,2021-05-21 15:29:03.781126,0:00:02.557340
G8A2: pat on back,Active,Forward,2021-05-21 15:29:15.820861,2021-05-21 15:29:17.730588,0:00:01.909727
G8A2: pat on back,Active,Forward,2021-05-21 15:29:21.023769,2021-05-21 15:29:23.327690,0:00:02.303921
G8A2: pat on back,Active,Backward,2021-05-21 15:29:30.162534,2021-05-21 15:29:33.661694,0:00:03.499160
G8A2: pat on back,Passive,Forward,2021-05-21 15:29:42.124454,2021-05-21 15:29:45.444150,0:00:03.319696
G8A2: pat on back,Passive,Backward,2021-05-21 15:29:50.564100,2021-05-21 15:29:54.048535,0:00:03.484435
G9A2: giving object,Active,Forward,2021-05-21 15:30:16.250361,2021-05-21 15:30:18.708698,0:00:02.458337
G9A2: giving object,Active,Backward,2021-05-21 15:30:22.912756,2021-05-21 15:30:25.812333,0:00:02.899577
G9A2: giving object,Passive,Forward,2021-05-21 15:30:32.279655,2021-05-21 15:30:34.869449,0:00:02.589794
